,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점
3586,삼정,0.0,양천구,서울특별시 양천구 목동동로 228-4,한식, 만원 미만,2021-07-25,맛있다,7,7.0,0.0,0.0,0.0
3587,봉추찜닭,0.0,양천구,서울특별시 양천구 목동서로 155,한식, 만원-2만원,2019-05-17,맛있다,6,3.0,3.0,0.0,0.0
3588,육화식당,0.0,양천구,서울특별시 양천구 오목로 337-6,한식, 만원-2만원,2020-02-19,맛있다,10,9.0,1.0,0.0,0.0
3589,죠스떡볶이,0.0,양천구,서울특별시 양천구 목동로 210,한식, 만원 미만,2021-07-23,맛있다,20,7.0,13.0,0.0,0.0
3590,억조1978,0.0,양천구,서울특별시 양천구 목동동로10길 24,한식, 2만원-3만원,2021-11-23,괜찮다,3,0.0,2.0,1.0,0.0
3591,애틱인서울하우스,0.0,양천구,서울특별시 양천구 오목로54길 9 수정빌딩 201호,카페/디저트, 만원 미만,2022-07-14,괜찮다,2,0.0,2.0,0.0,0.0
3592,박가네들깨칼국수,0.0,양천구,서울특별시 양천구 신목로12길 7,한식, 만원 미만,2021-11-04,괜찮다,7,3.0,4.0,0.0,0.0
3593,크래프트한스,0.0,양천구,서울특별시 양천구 오목로 329-2,주점, 만원-2만원,2022-06-12,맛있다,4,2.0,2.0,0.0,0.0
3594,초가집부뚜막청국장,0.0,양천구,서울특별시 양천구 오목로 184-1,한식, 만원 미만,0,0,2,1.0,1.0,0.0,0.0
3595,옥천집,0.0,양천구,서울특별시 양천구 목동로21길 4,한식, 만원 미만,2022-04-21,맛있다,7,5.0,1.0,1.0,0.0
3596,창평가마솥순대국,0.0,양천구,서울특별시 양천구 오목로 320-2 청석빌딩,한식,0,2020-01-04,맛있다,5,4.0,1.0,0.0,0.0
3597,천미방마라탕,0.0,양천구,서울특별시 양천구 오목로54길 1 상가 3호,중식, 만원 미만,2021-09-30,맛있다,5,5.0,0.0,0.0,0.0
3598,타코벳,0.0,양천구,서울특별시 양천구 신목로2길 68,다국적음식, 만원 미만,2021-12-04,맛있다,28,13.0,11.0,4.0,0.0
3599,베르비에,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워 1F 15호,카페/디저트, 만원 미만,2018-05-09,별로,18,12.0,5.0,1.0,0.0
3600,에머이,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워 2F 209호,다국적음식, 만원 미만,2020-08-20,괜찮다,12,3.0,6.0,3.0,0.0
3601,봉평메밀막국수,0.0,양천구,서울특별시 양천구 목동중앙서로 8,한식, 만원 미만,2022-07-20,괜찮다,12,6.0,5.0,1.0,0.0
3602,사눅 타이 (휴업중),0.0,양천구,서울특별시 양천구 목동로15길 8 9호,다국적음식, 만원-2만원,2022-06-01,맛있다,8,6.0,1.0,1.0,0.0
3603,특별하면돼지,0.0,양천구,서울특별시 양천구 오목로50길 1 1F,한식, 만원-2만원,2020-10-06,맛있다,7,4.0,3.0,0.0,0.0
3604,모두랑즉석떡볶이,0.0,양천구,서울특별시 양천구 신월로 220,한식, 만원 미만,0,0,3,3.0,0.0,0.0,0.0
3605,오지상노카에루,0.0,양천구,서울특별시 양천구 신정중앙로 76,주점, 2만원-3만원,2022-07-31,맛있다,3,3.0,0.0,0.0,0.0
3606,카페슬로웨이,0.0,양천구,서울특별시 양천구 목동중앙로13나길 42 1F,카페/디저트, 만원 미만,2021-09-22,맛있다,1,1.0,0.0,0.0,0.0
3607,이조면옥,0.0,양천구,서울특별시 양천구 신목로 88,한식, 만원 미만,2022-08-01,괜찮다,13,0.0,8.0,5.0,0.0
3608,아웃백스테이크하우스,0.0,양천구,서울특별시 양천구 목동동로 293 현대 41타워 3F,양식, 만원-2만원,2021-07-25,맛있다,4,3.0,1.0,0.0,0.0
3609,토겐,0.0,양천구,서울특별시 양천구 오목로 300 206동 117호,일식, 4만원 이상,2022-07-05,괜찮다,2,1.0,1.0,0.0,0.0
3610,썬라이즈,0.0,양천구,서울특별시 양천구 목동로9길 6 1F,양식, 만원-2만원,2022-01-20,맛있다,2,1.0,1.0,0.0,0.0
3611,두끼,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워 3F,한식, 만원 미만,2021-09-12,맛있다,12,8.0,4.0,0.0,0.0
3612,원조쌈밥집,0.0,양천구,서울특별시 양천구 목동서로 57 현대파리지앙빌딩 2F,한식, 만원-2만원,2019-02-22,별로,6,1.0,4.0,1.0,0.0
3613,강모집,0.0,양천구,서울특별시 양천구 목동중앙본로 107 대명이튼캐슬 A동 101호,한식, 만원-2만원,2021-09-05,맛있다,5,5.0,0.0,0.0,0.0
3614,베즐리베이커리,0.0,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 B2,카페/디저트, 만원 미만,2018-12-04,맛있다,4,3.0,1.0,0.0,0.0
3615,육회로,0.0,양천구,서울특별시 양천구 목동중앙북로7가길 58,한식, 만원-2만원,2022-05-09,맛있다,4,3.0,1.0,0.0,0.0
3616,테오,0.0,양천구,서울특별시 양천구 은행정로3길 9-2,카페/디저트, 만원 미만,2018-07-25,괜찮다,2,1.0,1.0,0.0,0.0
3617,스시경,0.0,양천구,서울특별시 양천구 목동중앙북로7가길 10,일식, 만원-2만원,2021-12-29,맛있다,12,8.0,2.0,2.0,0.0
3618,대합탕수제비포장마차,0.0,양천구,서울특별시 양천구 목동동로 350,주점, 만원-2만원,2022-06-27,맛있다,15,5.0,7.0,3.0,0.0
3619,따순기미,0.0,양천구,서울특별시 양천구 목동서로 170,카페/디저트, 만원 미만,2020-12-01,맛있다,6,6.0,0.0,0.0,0.0
3620,진미집,0.0,양천구,서울 양천구 공항대로 646 신현빌딩,주점, 만원-2만원,2022-08-07,맛있다,5,5.0,0.0,0.0,0.0
3621,목동백년국수,0.0,양천구,서울특별시 양천구 은행정로 52 102호,한식, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
3622,젠틀카롱,0.0,양천구,서울특별시 양천구 목동로 163 이스타팰리스 107호,카페/디저트, 만원 미만,2021-01-22,별로,9,6.0,2.0,1.0,0.0
3623,오희,0.0,양천구,서울특별시 양천구 오목로23길 7 1F,카페/디저트, 만원 미만,2021-01-14,맛있다,6,6.0,0.0,0.0,0.0
3624,도원스타일,0.0,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 6F,중식, 만원 미만,2022-07-11,별로,6,3.0,1.0,2.0,0.0
3625,아티제,0.0,양천구,서울특별시 양천구 안양천로 1071 이대목동병원,카페/디저트, 만원 미만,2017-02-09,맛있다,5,3.0,2.0,0.0,0.0
3626,쿠마식당,0.0,양천구,서울특별시 양천구 목동중앙북로 102 1F,일식, 만원 미만,2022-05-11,맛있다,4,3.0,1.0,0.0,0.0
3627,골목집,0.0,양천구,서울특별시 양천구 목동중앙북로 4,주점, 만원 미만,2021-05-03,맛있다,3,3.0,0.0,0.0,0.0
3628,팔삼돼지,0.0,양천구,서울특별시 양천구 오목로50길 5,한식, 만원-2만원,2021-12-27,별로,3,2.0,0.0,1.0,0.0
3629,깐부치킨,0.0,양천구,서울특별시 양천구 목동서로 49,한식, 만원-2만원,2021-05-03,괜찮다,3,0.0,3.0,0.0,0.0
3630,다채샤브,0.0,양천구,서울특별시 양천구 목동동로 55 밀레니엄프라자 2F,한식, 만원 미만,2022-05-08,괜찮다,2,1.0,1.0,0.0,0.0
3631,이자와,0.0,양천구,서울특별시 양천구 목동서로 155 동양파라곤 B1,일식, 만원-2만원,2019-05-06,별로,7,2.0,3.0,2.0,0.0
3632,피자알볼로,0.0,양천구,서울특별시 양천구 목동중앙서로4길 16,양식, 만원-2만원,2022-03-07,괜찮다,6,3.0,3.0,0.0,0.0
3633,스시벅,0.0,양천구,서울특별시 양천구 목동동로 256,일식, 만원-2만원,2022-03-11,맛있다,4,1.0,3.0,0.0,0.0
3634,모이자포장마차로,0.0,양천구,서울특별시 양천구 신목로2길 60,주점, 만원-2만원,2020-10-01,맛있다,4,4.0,0.0,0.0,0.0
3635,홍봉자치즈굴림만두,0.0,양천구,서울특별시 양천구 신정중앙로 72,한식, 만원-2만원,2022-03-31,괜찮다,4,2.0,1.0,1.0,0.0
3636,월촌도야지,0.0,양천구,서울특별시 양천구 목동동로 293 2F,한식, 만원-2만원,2022-06-28,맛있다,2,2.0,0.0,0.0,0.0
3637,최고갈비,0.0,양천구,서울특별시 양천구 목동중앙북로7가길 54,한식, 2만원-3만원,0,0,1,1.0,0.0,0.0,0.0
3638,봉피양,0.0,양천구,서울특별시 양천구 신월로 112,한식, 만원-2만원,2020-07-22,맛있다,12,7.0,4.0,1.0,0.0
3639,포레스트 카페,0.0,양천구,서울특별시 양천구 목동동로 33,카페/디저트, 만원 미만,5 일 전,맛있다,9,7.0,2.0,0.0,0.0
3640,타르타르,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워 207호,카페/디저트, 만원 미만,2021-03-08,괜찮다,7,3.0,3.0,1.0,0.0
3641,퍼블릭맨션,0.0,양천구,서울특별시 양천구 등촌로 154 1F,카페/디저트, 만원 미만,2021-07-28,맛있다,6,4.0,2.0,0.0,0.0
3642,코구마스시,0.0,양천구,서울특별시 양천구 오목로56길 5,일식, 만원-2만원,2021-10-20,괜찮다,6,5.0,1.0,0.0,0.0
3643,오봉집,0.0,양천구,서울특별시 양천구 목동중앙북로 7 신한상가 1F,한식, 2만원-3만원,2021-12-28,맛있다,4,4.0,0.0,0.0,0.0
3644,해남뻘낙지,0.0,양천구,서울특별시 양천구 월정로 101,기타,0,2021-02-28,맛있다,3,3.0,0.0,0.0,0.0
3645,빈티지오목,0.0,양천구,서울특별시 양천구 목동동로12길 38 2F,주점, 2만원-3만원,2022-06-12,맛있다,3,3.0,0.0,0.0,0.0
3646,뉴트,0.0,양천구,서울특별시 양천구 오목로 276-2,양식, 2만원-3만원,2022-05-30,맛있다,2,2.0,0.0,0.0,0.0
3647,모모메이드,0.0,양천구,서울특별시 양천구 목동로9길 12,카페/디저트, 만원 미만,2020-09-11,맛있다,1,1.0,0.0,0.0,0.0
3648,달달애,0.0,양천구,서울특별시 양천구 목동로11길 2,카페/디저트, 만원 미만,2021-09-12,맛있다,7,3.0,0.0,4.0,0.0
3649,스마일빈,0.0,양천구,서울특별시 양천구 중앙로36길 30 1F,카페/디저트, 만원 미만,2022-07-20,괜찮다,3,2.0,1.0,0.0,0.0
3650,채선당,0.0,양천구,서울특별시 양천구 목동동로12길 20,한식, 만원-2만원,2018-01-23,맛있다,5,2.0,3.0,0.0,0.0
3651,함가네토종순대국,0.0,양천구,서울특별시 양천구 은행정로6길 11,한식,0,2019-02-17,맛있다,1,1.0,0.0,0.0,0.0
3652,신선설농탕,0.0,양천구,서울특별시 양천구 목동서로 349,한식, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
3653,고씨네,0.0,양천구,서울특별시 양천구 목동서로 349 센트럴프라자,일식, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
3654,고양이부엌,0.0,양천구,서울특별시 양천구 목동동로 233-1,한식, 만원 미만,2020-07-25,맛있다,8,4.0,3.0,1.0,0.0
3655,알리커피,0.0,양천구,서울특별시 양천구 중앙로32길 45,카페/디저트, 만원 미만,2021-06-05,괜찮다,4,1.0,3.0,0.0,0.0
3656,하남돼지집,0.0,양천구,서울특별시 양천구 신정중앙로 68,한식, 만원-2만원,2021-05-03,맛있다,4,4.0,0.0,0.0,0.0
3657,빨대네집,0.0,양천구,서울특별시 양천구 은행정로1길 2,기타, 만원-2만원,2022-03-22,맛있다,4,4.0,0.0,0.0,0.0
3658,커피운,0.0,양천구,서울특별시 양천구 남부순환로79길 47-1 101호,카페/디저트, 만원 미만,0,0,0,0.0,0.0,0.0,0.0
3659,코코이찌방야,0.0,양천구,서울특별시 양천구 목동동로 293,일식, 만원 미만,2020-12-01,괜찮다,12,4.0,6.0,2.0,0.0
3660,러브 바리스타,0.0,양천구,서울특별시 양천구 목동중앙북로 65,카페/디저트, 만원 미만,2022-07-29,맛있다,5,5.0,0.0,0.0,0.0
3661,스시범,0.0,양천구,서울특별시 양천구 은행정로 13 성광빌딩 1F,일식, 만원-2만원,2021-01-23,괜찮다,4,3.0,1.0,0.0,0.0
3662,항아리보쌈,0.0,양천구,서울특별시 양천구 신목로 48,한식, 만원-2만원,2021-08-28,맛있다,4,4.0,0.0,0.0,0.0
3663,빕스,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워 41F,양식, 2만원-3만원,2022-03-19,맛있다,4,3.0,0.0,1.0,0.0
3664,건강한네모의하루,0.0,양천구,서울특별시 양천구 남부순환로83길 센트럴 아이파크위브 상가 147호,카페/디저트, 만원 미만,2018-03-29,별로,3,1.0,1.0,1.0,0.0
3665,초한초마,0.0,양천구,서울특별시 양천구 목동로15길 8 삼천리아파트,중식, 만원 미만,2022-04-30,맛있다,3,3.0,0.0,0.0,0.0
3666,구텐,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워빌딩,양식,0,2019-07-25,별로,3,1.0,1.0,1.0,0.0
3667,파티세리소나,0.0,양천구,서울특별시 양천구 신목로12길 8 1-2F,카페/디저트, 만원 미만,2022-02-22,괜찮다,3,1.0,2.0,0.0,0.0
3668,로컬커피스탠드,0.0,양천구,서울특별시 양천구 신목로 45-1,카페/디저트, 만원 미만,2022-07-28,맛있다,3,1.0,0.0,2.0,0.0
3669,이름없는파스타,0.0,양천구,서울특별시 양천구 목동로21길 2 1F,양식, 만원 미만,2021-09-29,맛있다,6,4.0,1.0,1.0,0.0
3670,육즙,0.0,양천구,서울특별시 양천구 오목로 337-10 소망빌딩,한식, 만원-2만원,2022-03-05,맛있다,6,5.0,0.0,1.0,0.0
3671,라헬의부엌,0.0,양천구,서울특별시 양천구 오목로 345 118-119호,카페/디저트, 만원 미만,2022-01-30,별로,5,4.0,0.0,1.0,0.0
3672,37.5익스프레스,0.0,양천구,서울특별시 양천구 목동동로 309 1F,양식, 만원-2만원,2022-01-16,별로,4,2.0,1.0,1.0,0.0
3673,삿뽀로,0.0,양천구,서울특별시 양천구 목동동로 150,일식,0,2015-03-24,맛있다,2,2.0,0.0,0.0,0.0
3674,이탈리아국립피자학교,0.0,양천구,서울특별시 양천구 목동동로 339 목동트윈빌,양식, 만원-2만원,2018-09-07,맛있다,2,2.0,0.0,0.0,0.0
3675,아마또,0.0,양천구,서울특별시 양천구 신월로38길 11,양식, 만원-2만원,2019-02-22,맛있다,2,2.0,0.0,0.0,0.0
3676,봉스시,0.0,양천구,서울특별시 양천구 은행정로7길 25,일식, 만원-2만원,2022-02-22,맛있다,2,1.0,1.0,0.0,0.0
3677,로바타미숙,0.0,양천구,서울특별시 양천구 목동동로 222-13 1F,일식, 4만원 이상,2021-06-20,맛있다,1,1.0,0.0,0.0,0.0
3678,임꺽정김치찌개,0.0,양천구,서울특별시 양천구 목동동로12길 27,한식, 만원 미만,2019-04-20,괜찮다,9,6.0,3.0,0.0,0.0
3679,해밀,0.0,양천구,서울특별시 양천구 목동동로 339 목동 트윈빌 1F,일식, 만원 미만,2022-05-11,맛있다,7,6.0,1.0,0.0,0.0
3680,주전,0.0,양천구,서울특별시 양천구 신정중앙로 86,주점, 만원-2만원,2019-01-26,괜찮다,3,2.0,1.0,0.0,0.0
3681,홍가네달마을,0.0,양천구,서울특별시 양천구 목동중앙본로 80,한식,0,2020-08-04,괜찮다,3,2.0,1.0,0.0,0.0
3682,878커피,0.0,양천구,서울특별시 양천구 중앙로36길 47,카페/디저트, 만원 미만,2022-01-31,별로,3,2.0,0.0,1.0,0.0
3683,이키이키,0.0,양천구,서울특별시 양천구 목동동로14길 10 1F,일식, 만원 미만,2022-07-30,맛있다,3,3.0,0.0,0.0,0.0
3684,김선장참치,0.0,양천구,서울특별시 양천구 신정중앙로 99,일식, 2만원-3만원,2021-08-22,괜찮다,2,1.0,1.0,0.0,0.0
3685,목동장어타운,0.0,양천구,서울특별시 양천구 신정중앙로 67,기타, 2만원-3만원,2021-05-12,맛있다,2,1.0,1.0,0.0,0.0
3686,동천홍,0.0,양천구,서울특별시 양천구 목동서로 225,중식, 만원 미만,2015-10-03,괜찮다,2,0.0,2.0,0.0,0.0
3687,라무진,0.0,양천구,서울특별시 양천구 신정중앙로 88,중식, 3만원-4만원,2022-04-22,맛있다,1,1.0,0.0,0.0,0.0
3688,훈,0.0,양천구,서울특별시 양천구 중앙로 262 202호,주점, 만원-2만원,2021-12-08,맛있다,1,1.0,0.0,0.0,0.0
3689,피슈마라홍탕,0.0,양천구,서울특별시 양천구 목동서로 155,중식, 만원-2만원,0,0,1,1.0,0.0,0.0,0.0
3690,까페온고,0.0,양천구,서울특별시 양천구 목동중앙본로 35,카페/디저트,0,0,0,0,0.0,0.0,0.0,0.0
3691,꽃다운주점,0.0,양천구,서울특별시 양천구 신정중앙로 90 산정빌딩 1F,주점, 만원-2만원,0,0,0,0.0,0.0,0.0,0.0
3692,꽃다운주점,0.0,양천구,서울특별시 양천구 공항대로 620 2F,주점, 만원-2만원,0,0,0,0.0,0.0,0.0,0.0
3693,고씨네,0.0,양천구,서울특별시 양천구 목동중앙북로 86,일식, 만원 미만,2019-06-05,괜찮다,13,4.0,7.0,2.0,0.0
3694,동그라미곱창,0.0,양천구,서울특별시 양천구 목동중앙북로 7,한식, 만원-2만원,2021-10-13,맛있다,7,6.0,1.0,0.0,0.0
3695,고래아방,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워 3F,기타, 만원-2만원,2019-01-31,맛있다,7,6.0,1.0,0.0,0.0
3696,가랑누룽지삼계탕,0.0,양천구,서울 양천구 목동동로14길 5,한식, 만원-2만원,2022-06-12,맛있다,6,5.0,1.0,0.0,0.0
3697,더브라운,0.0,양천구,서울특별시 양천구 오목로 354 목동센트럴푸르지오 상가101동 101호,카페/디저트, 만원 미만,2020-05-31,맛있다,6,4.0,2.0,0.0,0.0
3698,커피탐이나,0.0,양천구,서울특별시 양천구 목동중앙남로9길 41 102호,카페/디저트, 만원 미만,2017-01-09,맛있다,5,5.0,0.0,0.0,0.0
3699,곤드레밥집,0.0,양천구,서울특별시 양천구 목동동로 293,한식, 만원-2만원,2019-07-19,맛있다,5,4.0,0.0,1.0,0.0
3700,쌍둥이네수제비대합탕,0.0,양천구,서울특별시 양천구 목동동로 226-1,한식, 만원 미만,2021-05-20,맛있다,6,3.0,2.0,1.0,0.0
3701,파리크라상,0.0,양천구,서울특별시 양천구 목동동로 293 현대41타워,카페/디저트, 만원 미만,2017-07-24,맛있다,4,1.0,3.0,0.0,0.0
3702,설악산칡냉면,0.0,양천구,서울특별시 양천구 목동중앙남로3가길 59,한식, 만원 미만,2021-05-03,맛있다,9,7.0,1.0,1.0,0.0
3703,오모무끼,0.0,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 6F,일식, 3만원-4만원,2017-12-16,괜찮다,4,2.0,2.0,0.0,0.0
3704,어가촌,0.0,양천구,서울특별시 양천구 목동중앙북로 86,기타, 만원-2만원,2021-12-05,별로,3,2.0,0.0,1.0,0.0
3705,엘리스파이,0.0,양천구,서울특별시 양천구 목동동로 257 현대백화점 목동점 B2,카페/디저트, 만원 미만,2019-09-15,괜찮다,3,0.0,3.0,0.0,0.0
3706,스시아라타,4.7,영등포구,서울특별시 영등포구 국제금융로8길 16 B1 B124호,일식, 4만원 이상,2022-08-03,맛있다,49,42.0,6.0,1.0,3.836734693877551
3707,바이러닉에스프레소바,4.7,영등포구,서울특별시 영등포구 의사당대로 38 1F,카페/디저트, 만원 미만,2022-08-05,맛있다,28,26.0,2.0,0.0,4.364285714285715
3708,히노노리,4.7,영등포구,서울특별시 영등포구 의사당대로 83,일식, 만원-2만원,2022-06-26,맛있다,7,7.0,0.0,0.0,4.7
3709,허브족발,4.6,영등포구,서울특별시 영등포구 당산로48길 6,한식, 3만원-4만원,2022-07-22,맛있다,166,135.0,21.0,10.0,3.186746987951807
3710,우미노미,4.6,영등포구,서울특별시 영등포구 당산로 180 신우빌딩 1F,일식, 만원-2만원,2022-07-11,괜찮다,79,65.0,13.0,1.0,3.668354430379747
3711,니와,4.6,영등포구,서울특별시 영등포구 여의나루로 42 2F,일식, 3만원-4만원,5 일 전,맛있다,8,8.0,0.0,0.0,4.6
3712,줘마양다리구이,4.5,영등포구,서울특별시 영등포구 도림천로11길 13,중식, 만원-2만원,2022-08-07,맛있다,43,35.0,8.0,0.0,3.6627906976744184
3713,로바,4.5,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 6F,일식, 4만원 이상,2022-07-27,맛있다,10,9.0,1.0,0.0,4.05
3714,양키스 버거&피자,4.4,영등포구,서울특별시 영등포구 도림로 434-1,양식, 만원-2만원,2022-08-05,맛있다,104,76.0,23.0,5.0,2.7923076923076926
3715,대한옥,4.4,영등포구,서울특별시 영등포구 영등포로51길 6,한식, 만원-2만원,2022-07-12,괜찮다,101,73.0,18.0,10.0,2.3089108910891096
3716,양키통닭,4.4,영등포구,서울특별시 영등포구 도림로139길 13,한식, 2만원-3만원,3 일 전,맛있다,83,65.0,14.0,4.0,3.021686746987952
