"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2011,2012,2013
"합계","서초구",잠원동,합계,종사자수,소계,17707,15673,13886
"합계","서초구",잠원동,합계,종사자수,남,8021,8288,7487
"합계","서초구",잠원동,합계,종사자수,여,9686,7385,6399
"합계","서초구",잠원동,개인,사업체수,소계,1311,1522,1435
"합계","서초구",잠원동,개인,종사자수,소계,4109,4155,4266
"합계","서초구",잠원동,회사법인,사업체수,소계,514,607,644
"합계","서초구",잠원동,회사법인,종사자수,소계,12661,10551,8680
"합계","서초구",잠원동,회사이외의 법인,사업체수,소계,22,28,29
"합계","서초구",잠원동,회사이외의 법인,종사자수,소계,402,412,428
"합계","서초구",잠원동,비법인단체,사업체수,소계,52,74,68
"합계","서초구",잠원동,비법인단체,종사자수,소계,535,555,512
"합계","서초구",반포본동,합계,사업체수,사업체수,632,644,668
"합계","서초구",반포본동,합계,종사자수,소계,2333,2296,2280
"합계","서초구",반포본동,합계,종사자수,남,1146,1105,1009
"합계","서초구",반포본동,합계,종사자수,여,1187,1191,1271
"합계","서초구",반포본동,개인,사업체수,소계,570,575,599
"합계","서초구",반포본동,개인,종사자수,소계,1145,1127,1226
"합계","서초구",반포본동,회사법인,사업체수,소계,41,50,49
"합계","서초구",반포본동,회사법인,종사자수,소계,599,608,492
"합계","서초구",반포본동,회사이외의 법인,사업체수,소계,13,11,12
"합계","서초구",반포본동,회사이외의 법인,종사자수,소계,495,461,468
"합계","서초구",반포본동,비법인단체,사업체수,소계,8,8,8
"합계","서초구",반포본동,비법인단체,종사자수,소계,94,100,94
"합계","서초구",반포1동,합계,사업체수,사업체수,1427,1524,1548
"합계","서초구",반포1동,합계,종사자수,소계,9679,9872,9227
"합계","서초구",반포1동,합계,종사자수,남,5624,5841,5337
"합계","서초구",반포1동,합계,종사자수,여,4055,4031,3890
"합계","서초구",반포1동,개인,사업체수,소계,1094,1149,1145
"합계","서초구",반포1동,개인,종사자수,소계,3155,3523,3383
"합계","서초구",반포1동,회사법인,사업체수,소계,292,328,351
"합계","서초구",반포1동,회사법인,종사자수,소계,5632,5540,5042
"합계","서초구",반포1동,회사이외의 법인,사업체수,소계,19,22,26
"합계","서초구",반포1동,회사이외의 법인,종사자수,소계,656,546,553
"합계","서초구",반포1동,비법인단체,사업체수,소계,22,25,26
"합계","서초구",반포1동,비법인단체,종사자수,소계,236,263,249
"합계","서초구",반포2동,합계,사업체수,사업체수,384,405,428
"합계","서초구",반포2동,합계,종사자수,소계,1928,1990,2223
"합계","서초구",반포2동,합계,종사자수,남,1025,985,1082
"합계","서초구",반포2동,합계,종사자수,여,903,1005,1141
"합계","서초구",반포2동,개인,사업체수,소계,308,325,335
"합계","서초구",반포2동,개인,종사자수,소계,668,761,707
"합계","서초구",반포2동,회사법인,사업체수,소계,37,45,50
"합계","서초구",반포2동,회사법인,종사자수,소계,466,470,596
"합계","서초구",반포2동,회사이외의 법인,사업체수,소계,17,13,19
"합계","서초구",반포2동,회사이외의 법인,종사자수,소계,617,552,711
"합계","서초구",반포2동,비법인단체,사업체수,소계,22,22,24
"합계","서초구",반포2동,비법인단체,종사자수,소계,177,207,209
"합계","서초구",반포3동,합계,사업체수,사업체수,853,882,887
"합계","서초구",반포3동,합계,종사자수,소계,8223,5766,5949
"합계","서초구",반포3동,합계,종사자수,남,5111,3160,2653
"합계","서초구",반포3동,합계,종사자수,여,3112,2606,3296
"합계","서초구",반포3동,개인,사업체수,소계,685,693,706
"합계","서초구",반포3동,개인,종사자수,소계,1774,1728,1656
"합계","서초구",반포3동,회사법인,사업체수,소계,109,129,122
"합계","서초구",반포3동,회사법인,종사자수,소계,5368,2946,3240
"합계","서초구",반포3동,회사이외의 법인,사업체수,소계,22,23,23
"합계","서초구",반포3동,회사이외의 법인,종사자수,소계,691,711,681
"합계","서초구",반포3동,비법인단체,사업체수,소계,37,37,36
"합계","서초구",반포3동,비법인단체,종사자수,소계,390,381,372
"합계","서초구",반포4동,합계,사업체수,사업체수,2590,3325,3382
"합계","서초구",반포4동,합계,종사자수,소계,26515,28714,29186
"합계","서초구",반포4동,합계,종사자수,남,14403,15023,15030
"합계","서초구",반포4동,합계,종사자수,여,12112,13691,14156
"합계","서초구",반포4동,개인,사업체수,소계,1886,2519,2547
"합계","서초구",반포4동,개인,종사자수,소계,5875,7296,7590
"합계","서초구",반포4동,회사법인,사업체수,소계,617,717,732
"합계","서초구",반포4동,회사법인,종사자수,소계,14520,15730,15415
"합계","서초구",반포4동,회사이외의 법인,사업체수,소계,56,60,68
"합계","서초구",반포4동,회사이외의 법인,종사자수,소계,5816,5342,5862
"합계","서초구",반포4동,비법인단체,사업체수,소계,31,29,35
"합계","서초구",반포4동,비법인단체,종사자수,소계,304,346,319
"합계","서초구",방배본동,합계,사업체수,사업체수,1500,1585,1606
"합계","서초구",방배본동,합계,종사자수,소계,10928,11363,10745
"합계","서초구",방배본동,합계,종사자수,남,6028,6026,5492
"합계","서초구",방배본동,합계,종사자수,여,4900,5337,5253
"합계","서초구",방배본동,개인,사업체수,소계,1101,1147,1155
"합계","서초구",방배본동,개인,종사자수,소계,2770,2830,2855
"합계","서초구",방배본동,회사법인,사업체수,소계,352,376,381
"합계","서초구",방배본동,회사법인,종사자수,소계,7578,8005,7198
"합계","서초구",방배본동,회사이외의 법인,사업체수,소계,13,22,26
"합계","서초구",방배본동,회사이외의 법인,종사자수,소계,293,251,392
"합계","서초구",방배본동,비법인단체,사업체수,소계,34,40,44
"합계","서초구",방배본동,비법인단체,종사자수,소계,287,277,300
"합계","서초구",방배1동,합계,사업체수,사업체수,1501,1602,1629
"합계","서초구",방배1동,합계,종사자수,소계,19210,14976,13769
"합계","서초구",방배1동,합계,종사자수,남,15264,11222,9466
"합계","서초구",방배1동,합계,종사자수,여,3946,3754,4303
"합계","서초구",방배1동,개인,사업체수,소계,1030,1044,1080
"합계","서초구",방배1동,개인,종사자수,소계,2935,2851,2746
"합계","서초구",방배1동,회사법인,사업체수,소계,400,478,472
"합계","서초구",방배1동,회사법인,종사자수,소계,15697,11616,10429
"합계","서초구",방배1동,회사이외의 법인,사업체수,소계,38,44,43
"합계","서초구",방배1동,회사이외의 법인,종사자수,소계,478,409,471
"합계","서초구",방배1동,비법인단체,사업체수,소계,33,36,34
"합계","서초구",방배1동,비법인단체,종사자수,소계,100,100,123
"합계","서초구",방배2동,합계,사업체수,사업체수,1841,1880,1771
"합계","서초구",방배2동,합계,종사자수,소계,18133,16233,14947
"합계","서초구",방배2동,합계,종사자수,남,11877,10899,9937
"합계","서초구",방배2동,합계,종사자수,여,6256,5334,5010
"합계","서초구",방배2동,개인,사업체수,소계,1261,1267,1200
"합계","서초구",방배2동,개인,종사자수,소계,3528,3127,2887
"합계","서초구",방배2동,회사법인,사업체수,소계,484,511,474
"합계","서초구",방배2동,회사법인,종사자수,소계,12519,11216,10138
"합계","서초구",방배2동,회사이외의 법인,사업체수,소계,38,44,45
"합계","서초구",방배2동,회사이외의 법인,종사자수,소계,1836,1663,1752
"합계","서초구",방배2동,비법인단체,사업체수,소계,58,58,52
"합계","서초구",방배2동,비법인단체,종사자수,소계,250,227,170
"합계","서초구",방배3동,합계,사업체수,사업체수,1027,1124,1103
"합계","서초구",방배3동,합계,종사자수,소계,11541,10357,10484
"합계","서초구",방배3동,합계,종사자수,남,8118,6669,6820
"합계","서초구",방배3동,합계,종사자수,여,3423,3688,3664
"합계","서초구",방배3동,개인,사업체수,소계,674,722,696
"합계","서초구",방배3동,개인,종사자수,소계,2064,2380,2316
"합계","서초구",방배3동,회사법인,사업체수,소계,251,289,286
"합계","서초구",방배3동,회사법인,종사자수,소계,7860,6315,6537
"합계","서초구",방배3동,회사이외의 법인,사업체수,소계,49,59,64
"합계","서초구",방배3동,회사이외의 법인,종사자수,소계,1346,1330,1320
"합계","서초구",방배3동,비법인단체,사업체수,소계,53,54,57
"합계","서초구",방배3동,비법인단체,종사자수,소계,271,332,311
"합계","서초구",방배4동,합계,사업체수,사업체수,2063,2315,2265
"합계","서초구",방배4동,합계,종사자수,소계,13276,15252,13140
"합계","서초구",방배4동,합계,종사자수,남,8303,9769,8065
"합계","서초구",방배4동,합계,종사자수,여,4973,5483,5075
"합계","서초구",방배4동,개인,사업체수,소계,1465,1586,1576
"합계","서초구",방배4동,개인,종사자수,소계,4105,4033,3868
"합계","서초구",방배4동,회사법인,사업체수,소계,512,628,580
"합계","서초구",방배4동,회사법인,종사자수,소계,8071,10255,8210
"합계","서초구",방배4동,회사이외의 법인,사업체수,소계,40,42,47
"합계","서초구",방배4동,회사이외의 법인,종사자수,소계,915,738,837
"합계","서초구",방배4동,비법인단체,사업체수,소계,46,59,62
"합계","서초구",방배4동,비법인단체,종사자수,소계,185,226,225
"합계","서초구",양재1동,합계,사업체수,사업체수,2964,3070,3090
"합계","서초구",양재1동,합계,종사자수,소계,36044,30622,30202
"합계","서초구",양재1동,합계,종사자수,남,26126,21370,20481
"합계","서초구",양재1동,합계,종사자수,여,9918,9252,9721
"합계","서초구",양재1동,개인,사업체수,소계,1552,1657,1716
"합계","서초구",양재1동,개인,종사자수,소계,4399,4422,4706
"합계","서초구",양재1동,회사법인,사업체수,소계,1263,1230,1187
"합계","서초구",양재1동,회사법인,종사자수,소계,29007,23280,22623
"합계","서초구",양재1동,회사이외의 법인,사업체수,소계,85,100,102
"합계","서초구",양재1동,회사이외의 법인,종사자수,소계,2254,2520,2394
"합계","서초구",양재1동,비법인단체,사업체수,소계,64,83,85
"합계","서초구",양재1동,비법인단체,종사자수,소계,384,400,479
"합계","서초구",양재2동,합계,사업체수,사업체수,4357,4942,4981
"합계","서초구",양재2동,합계,종사자수,소계,47458,45417,44373
"합계","서초구",양재2동,합계,종사자수,남,33290,31115,30460
"합계","서초구",양재2동,합계,종사자수,여,14168,14302,13913
"합계","서초구",양재2동,개인,사업체수,소계,2557,2873,2835
"합계","서초구",양재2동,개인,종사자수,소계,6544,6811,6707
"합계","서초구",양재2동,회사법인,사업체수,소계,1675,1929,1998
"합계","서초구",양재2동,회사법인,종사자수,소계,38142,35081,34201
"합계","서초구",양재2동,회사이외의 법인,사업체수,소계,87,98,102
"합계","서초구",양재2동,회사이외의 법인,종사자수,소계,2583,3390,3310
"합계","서초구",양재2동,비법인단체,사업체수,소계,38,42,46
"합계","서초구",양재2동,비법인단체,종사자수,소계,189,135,155
"합계","서초구",내곡동,합계,사업체수,사업체수,452,451,460
"합계","서초구",내곡동,합계,종사자수,소계,5618,4487,5035
"합계","서초구",내곡동,합계,종사자수,남,3960,2931,2983
"합계","서초구",내곡동,합계,종사자수,여,1658,1556,2052
"합계","서초구",내곡동,개인,사업체수,소계,336,343,344
"합계","서초구",내곡동,개인,종사자수,소계,756,700,745
"합계","서초구",내곡동,회사법인,사업체수,소계,78,70,77
"합계","서초구",내곡동,회사법인,종사자수,소계,2687,1703,2333
"합계","서초구",내곡동,회사이외의 법인,사업체수,소계,22,26,27
"합계","서초구",내곡동,회사이외의 법인,종사자수,소계,2100,2044,1919
"합계","서초구",내곡동,비법인단체,사업체수,소계,16,12,12
"합계","서초구",내곡동,비법인단체,종사자수,소계,75,40,38
"합계","강남구",소계,합계,사업체수,사업체수,57987,62448,62614
"합계","강남구",소계,합계,종사자수,소계,635129,611206,617340
"합계","강남구",소계,합계,종사자수,남,382289,361607,357525
"합계","강남구",소계,합계,종사자수,여,252840,249599,259815
"합계","강남구",소계,개인,사업체수,소계,36366,38689,38132
"합계","강남구",소계,개인,종사자수,소계,129591,130475,132188
"합계","강남구",소계,회사법인,사업체수,소계,19407,21294,21808
"합계","강남구",소계,회사법인,종사자수,소계,450680,423269,422281
"합계","강남구",소계,회사이외의 법인,사업체수,소계,1271,1400,1594
"합계","강남구",소계,회사이외의 법인,종사자수,소계,47669,50318,55615
"합계","강남구",소계,비법인단체,사업체수,소계,943,1065,1080
"합계","강남구",소계,비법인단체,종사자수,소계,7189,7144,7256
"합계","강남구",신사동,합계,사업체수,사업체수,4041,4423,4334
"합계","강남구",신사동,합계,종사자수,소계,25537,26400,27047
"합계","강남구",신사동,합계,종사자수,남,13249,12793,13256
"합계","강남구",신사동,합계,종사자수,여,12288,13607,13791
"합계","강남구",신사동,개인,사업체수,소계,2827,3104,2991
"합계","강남구",신사동,개인,종사자수,소계,10873,11083,11281
"합계","강남구",신사동,회사법인,사업체수,소계,1156,1264,1277
"합계","강남구",신사동,회사법인,종사자수,소계,13504,14610,15019
"합계","강남구",신사동,회사이외의 법인,사업체수,소계,33,28,35
"합계","강남구",신사동,회사이외의 법인,종사자수,소계,832,510,572
"합계","강남구",신사동,비법인단체,사업체수,소계,25,27,31
"합계","강남구",신사동,비법인단체,종사자수,소계,328,197,175
"합계","강남구",논현1동,합계,사업체수,사업체수,4650,5049,4970
"합계","강남구",논현1동,합계,종사자수,소계,42824,37939,38902
"합계","강남구",논현1동,합계,종사자수,남,25286,21904,21945
"합계","강남구",논현1동,합계,종사자수,여,17538,16035,16957
"합계","강남구",논현1동,개인,사업체수,소계,2842,3082,2985
"합계","강남구",논현1동,개인,종사자수,소계,9764,10342,10483
"합계","강남구",논현1동,회사법인,사업체수,소계,1710,1837,1842
"합계","강남구",논현1동,회사법인,종사자수,소계,31749,26511,27183
"합계","강남구",논현1동,회사이외의 법인,사업체수,소계,66,84,90
"합계","강남구",논현1동,회사이외의 법인,종사자수,소계,1099,874,1001
"합계","강남구",논현1동,비법인단체,사업체수,소계,32,46,53
"합계","강남구",논현1동,비법인단체,종사자수,소계,212,212,235
"합계","강남구",논현2동,합계,사업체수,사업체수,4686,5086,5128
"합계","강남구",논현2동,합계,종사자수,소계,50763,53983,56495
"합계","강남구",논현2동,합계,종사자수,남,30946,32921,33474
"합계","강남구",논현2동,합계,종사자수,여,19817,21062,23021
"합계","강남구",논현2동,개인,사업체수,소계,2597,2814,2799
"합계","강남구",논현2동,개인,종사자수,소계,9664,9734,9824
"합계","강남구",논현2동,회사법인,사업체수,소계,1925,2084,2126
"합계","강남구",논현2동,회사법인,종사자수,소계,37130,40411,42658
"합계","강남구",논현2동,회사이외의 법인,사업체수,소계,123,132,147
"합계","강남구",논현2동,회사이외의 법인,종사자수,소계,3704,3590,3762
"합계","강남구",논현2동,비법인단체,사업체수,소계,41,56,56
"합계","강남구",논현2동,비법인단체,종사자수,소계,265,248,251
"합계","강남구",삼성1동,합계,사업체수,사업체수,3435,3657,3170
"합계","강남구",삼성1동,합계,종사자수,소계,59454,57706,49715
"합계","강남구",삼성1동,합계,종사자수,남,36883,35739,31180
"합계","강남구",삼성1동,합계,종사자수,여,22571,21967,18535
"합계","강남구",삼성1동,개인,사업체수,소계,1605,1757,1473
"합계","강남구",삼성1동,개인,종사자수,소계,6896,7344,6066
"합계","강남구",삼성1동,회사법인,사업체수,소계,1677,1731,1533
"합계","강남구",삼성1동,회사법인,종사자수,소계,48015,45926,37723
"합계","강남구",삼성1동,회사이외의 법인,사업체수,소계,97,103,104
"합계","강남구",삼성1동,회사이외의 법인,종사자수,소계,4188,4028,5578
"합계","강남구",삼성1동,비법인단체,사업체수,소계,56,66,60
"합계","강남구",삼성1동,비법인단체,종사자수,소계,355,408,348
"합계","강남구",삼성2동,합계,사업체수,사업체수,2869,3054,3008
"합계","강남구",삼성2동,합계,종사자수,소계,40289,30856,30057
"합계","강남구",삼성2동,합계,종사자수,남,21953,18772,17501
"합계","강남구",삼성2동,합계,종사자수,여,18336,12084,12556
"합계","강남구",삼성2동,개인,사업체수,소계,1656,1754,1687
"합계","강남구",삼성2동,개인,종사자수,소계,6320,5211,5497
"합계","강남구",삼성2동,회사법인,사업체수,소계,1077,1162,1171
"합계","강남구",삼성2동,회사법인,종사자수,소계,30582,22046,20536
"합계","강남구",삼성2동,회사이외의 법인,사업체수,소계,64,64,70
"합계","강남구",삼성2동,회사이외의 법인,종사자수,소계,2907,3161,3661
"합계","강남구",삼성2동,비법인단체,사업체수,소계,72,74,80
"합계","강남구",삼성2동,비법인단체,종사자수,소계,480,438,363
"합계","강남구",대치1동,합계,사업체수,사업체수,1038,1040,1004
"합계","강남구",대치1동,합계,종사자수,소계,6365,6289,6550
"합계","강남구",대치1동,합계,종사자수,남,2830,2882,3112
"합계","강남구",대치1동,합계,종사자수,여,3535,3407,3438
"합계","강남구",대치1동,개인,사업체수,소계,836,816,781
"합계","강남구",대치1동,개인,종사자수,소계,3135,2928,2899
"합계","강남구",대치1동,회사법인,사업체수,소계,148,170,171
"합계","강남구",대치1동,회사법인,종사자수,소계,1953,2115,2371
"합계","강남구",대치1동,회사이외의 법인,사업체수,소계,22,21,24
"합계","강남구",대치1동,회사이외의 법인,종사자수,소계,1005,972,1046
"합계","강남구",대치1동,비법인단체,사업체수,소계,32,33,28
"합계","강남구",대치1동,비법인단체,종사자수,소계,272,274,234
"합계","강남구",대치4동,합계,사업체수,사업체수,3268,3272,3242
"합계","강남구",대치4동,합계,종사자수,소계,32029,31940,26790
"합계","강남구",대치4동,합계,종사자수,남,20977,20270,15723
"합계","강남구",대치4동,합계,종사자수,여,11052,11670,11067
"합계","강남구",대치4동,개인,사업체수,소계,2293,2227,2206
"합계","강남구",대치4동,개인,종사자수,소계,7193,7831,7545
"합계","강남구",대치4동,회사법인,사업체수,소계,890,934,916
"합계","강남구",대치4동,회사법인,종사자수,소계,23791,23003,18133
"합계","강남구",대치4동,회사이외의 법인,사업체수,소계,52,58,68
"합계","강남구",대치4동,회사이외의 법인,종사자수,소계,906,938,894
"합계","강남구",대치4동,비법인단체,사업체수,소계,33,53,52
"합계","강남구",대치4동,비법인단체,종사자수,소계,139,168,218
"합계","강남구",역삼1동,합계,사업체수,사업체수,9946,11473,12516
"합계","강남구",역삼1동,합계,종사자수,소계,137396,133384,144308
"합계","강남구",역삼1동,합계,종사자수,남,85223,81334,87953
"합계","강남구",역삼1동,합계,종사자수,여,52173,52050,56355
"합계","강남구",역삼1동,개인,사업체수,소계,5696,6343,6636
"합계","강남구",역삼1동,개인,종사자수,소계,23291,23258,25484
"합계","강남구",역삼1동,회사법인,사업체수,소계,3778,4572,5236
"합계","강남구",역삼1동,회사법인,종사자수,소계,102864,97408,104305
"합계","강남구",역삼1동,회사이외의 법인,사업체수,소계,361,421,499
"합계","강남구",역삼1동,회사이외의 법인,종사자수,소계,10268,11951,13725
"합계","강남구",역삼1동,비법인단체,사업체수,소계,111,137,145
"합계","강남구",역삼1동,비법인단체,종사자수,소계,973,767,794
"합계","강남구",역삼2동,합계,사업체수,사업체수,2663,2799,2956
"합계","강남구",역삼2동,합계,종사자수,소계,36591,37603,34579
"합계","강남구",역삼2동,합계,종사자수,남,24189,23784,20605
"합계","강남구",역삼2동,합계,종사자수,여,12402,13819,13974
"합계","강남구",역삼2동,개인,사업체수,소계,1434,1528,1575
"합계","강남구",역삼2동,개인,종사자수,소계,5004,5371,5508
"합계","강남구",역삼2동,회사법인,사업체수,소계,1120,1153,1241
"합계","강남구",역삼2동,회사법인,종사자수,소계,29173,30158,26737
"합계","강남구",역삼2동,회사이외의 법인,사업체수,소계,60,66,80
"합계","강남구",역삼2동,회사이외의 법인,종사자수,소계,2093,1649,1845
"합계","강남구",역삼2동,비법인단체,사업체수,소계,49,52,60
"합계","강남구",역삼2동,비법인단체,종사자수,소계,321,425,489
"합계","강남구",도곡1동,합계,사업체수,사업체수,1397,1426,1392
"합계","강남구",도곡1동,합계,종사자수,소계,14944,13664,14298
"합계","강남구",도곡1동,합계,종사자수,남,9040,7987,8336
"합계","강남구",도곡1동,합계,종사자수,여,5904,5677,5962
"합계","강남구",도곡1동,개인,사업체수,소계,905,915,880
"합계","강남구",도곡1동,개인,종사자수,소계,3181,2986,3063
"합계","강남구",도곡1동,회사법인,사업체수,소계,416,438,429
"합계","강남구",도곡1동,회사법인,종사자수,소계,9069,7921,8388
"합계","강남구",도곡1동,회사이외의 법인,사업체수,소계,28,27,33
"합계","강남구",도곡1동,회사이외의 법인,종사자수,소계,2270,2390,2402
"합계","강남구",도곡1동,비법인단체,사업체수,소계,48,46,50
"합계","강남구",도곡1동,비법인단체,종사자수,소계,424,367,445
"합계","강남구",도곡2동,합계,사업체수,사업체수,1577,1698,1646
"합계","강남구",도곡2동,합계,종사자수,소계,22680,16951,18453
"합계","강남구",도곡2동,합계,종사자수,남,15681,10586,11051
"합계","강남구",도곡2동,합계,종사자수,여,6999,6365,7402
"합계","강남구",도곡2동,개인,사업체수,소계,887,951,919
"합계","강남구",도곡2동,개인,종사자수,소계,3183,3063,2924
"합계","강남구",도곡2동,회사법인,사업체수,소계,626,677,652
"합계","강남구",도곡2동,회사법인,종사자수,소계,17461,11654,13106
"합계","강남구",도곡2동,회사이외의 법인,사업체수,소계,32,34,36
"합계","강남구",도곡2동,회사이외의 법인,종사자수,소계,1778,1935,2089
"합계","강남구",도곡2동,비법인단체,사업체수,소계,32,36,39
"합계","강남구",도곡2동,비법인단체,종사자수,소계,258,299,334
"합계","강남구",개포1동,합계,사업체수,사업체수,454,448,459
"합계","강남구",개포1동,합계,종사자수,소계,1462,1291,1318
"합계","강남구",개포1동,합계,종사자수,남,816,746,758
"합계","강남구",개포1동,합계,종사자수,여,646,545,560
"합계","강남구",개포1동,개인,사업체수,소계,417,411,422
"합계","강남구",개포1동,개인,종사자수,소계,634,561,660
"합계","강남구",개포1동,회사법인,사업체수,소계,14,15,15
"합계","강남구",개포1동,회사법인,종사자수,소계,386,331,238
"합계","강남구",개포1동,회사이외의 법인,사업체수,소계,4,4,4
"합계","강남구",개포1동,회사이외의 법인,종사자수,소계,238,218,225
"합계","강남구",개포1동,비법인단체,사업체수,소계,19,18,18
"합계","강남구",개포1동,비법인단체,종사자수,소계,204,181,195
"합계","강남구",개포4동,합계,사업체수,사업체수,3165,3307,3257
"합계","강남구",개포4동,합계,종사자수,소계,13077,13458,11318
"합계","강남구",개포4동,합계,종사자수,남,9074,9309,7578
"합계","강남구",개포4동,합계,종사자수,여,4003,4149,3740
"합계","강남구",개포4동,개인,사업체수,소계,2294,2420,2420
"합계","강남구",개포4동,개인,종사자수,소계,4349,4487,4211
"합계","강남구",개포4동,회사법인,사업체수,소계,794,808,757
"합계","강남구",개포4동,회사법인,종사자수,소계,7859,7573,6198
"합계","강남구",개포4동,회사이외의 법인,사업체수,소계,27,32,36
"합계","강남구",개포4동,회사이외의 법인,종사자수,소계,600,1134,668
"합계","강남구",개포4동,비법인단체,사업체수,소계,50,47,44
"합계","강남구",개포4동,비법인단체,종사자수,소계,269,264,241
"합계","강남구",일원본동,합계,사업체수,사업체수,480,481,492
"합계","강남구",일원본동,합계,종사자수,소계,7911,8005,8073
"합계","강남구",일원본동,합계,종사자수,남,2596,2609,2156
"합계","강남구",일원본동,합계,종사자수,여,5315,5396,5917
"합계","강남구",일원본동,개인,사업체수,소계,409,409,418
"합계","강남구",일원본동,개인,종사자수,소계,855,885,905
"합계","강남구",일원본동,회사법인,사업체수,소계,24,26,26
"합계","강남구",일원본동,회사법인,종사자수,소계,396,385,294
"합계","강남구",일원본동,회사이외의 법인,사업체수,소계,23,21,23
"합계","강남구",일원본동,회사이외의 법인,종사자수,소계,6355,6421,6576
"합계","강남구",일원본동,비법인단체,사업체수,소계,24,25,25
"합계","강남구",일원본동,비법인단체,종사자수,소계,305,314,298
"합계","강남구",일원1동,합계,사업체수,사업체수,889,868,894
"합계","강남구",일원1동,합계,종사자수,소계,4020,4248,5454
"합계","강남구",일원1동,합계,종사자수,남,2359,2438,3038
"합계","강남구",일원1동,합계,종사자수,여,1661,1810,2416
"합계","강남구",일원1동,개인,사업체수,소계,713,697,709
"합계","강남구",일원1동,개인,종사자수,소계,1826,1868,1896
"합계","강남구",일원1동,회사법인,사업체수,소계,127,121,131
"합계","강남구",일원1동,회사법인,종사자수,소계,1675,1822,2925
"합계","강남구",일원1동,회사이외의 법인,사업체수,소계,15,16,18
"합계","강남구",일원1동,회사이외의 법인,종사자수,소계,403,442,455
"합계","강남구",일원1동,비법인단체,사업체수,소계,34,34,36
"합계","강남구",일원1동,비법인단체,종사자수,소계,116,116,178
"합계","강남구",일원2동,합계,사업체수,사업체수,514,573,575
"합계","강남구",일원2동,합계,종사자수,소계,6047,5505,5064
"합계","강남구",일원2동,합계,종사자수,남,4447,3453,3248
"합계","강남구",일원2동,합계,종사자수,여,1600,2052,1816
"합계","강남구",일원2동,개인,사업체수,소계,381,415,419
"합계","강남구",일원2동,개인,종사자수,소계,808,920,907
"합계","강남구",일원2동,회사법인,사업체수,소계,81,98,96
"합계","강남구",일원2동,회사법인,종사자수,소계,2618,1582,1414
"합계","강남구",일원2동,회사이외의 법인,사업체수,소계,23,30,32
"합계","강남구",일원2동,회사이외의 법인,종사자수,소계,2356,2787,2522
"합계","강남구",일원2동,비법인단체,사업체수,소계,29,30,28
"합계","강남구",일원2동,비법인단체,종사자수,소계,265,216,221
"합계","강남구",수서동,합계,사업체수,사업체수,1407,1492,1333
"합계","강남구",수서동,합계,종사자수,소계,17244,14416,17294
"합계","강남구",수서동,합계,종사자수,남,11600,9325,11139
"합계","강남구",수서동,합계,종사자수,여,5644,5091,6155
"합계","강남구",수서동,개인,사업체수,소계,682,736,654
"합계","강남구",수서동,개인,종사자수,소계,1857,1786,1802
"합계","강남구",수서동,회사법인,사업체수,소계,660,686,602
"합계","강남구",수서동,회사법인,종사자수,소계,14418,11725,14096
"합계","강남구",수서동,회사이외의 법인,사업체수,소계,35,40,47
"합계","강남구",수서동,회사이외의 법인,종사자수,소계,703,671,1143
"합계","강남구",수서동,비법인단체,사업체수,소계,30,30,30
"합계","강남구",수서동,비법인단체,종사자수,소계,266,234,253
"합계","강남구",세곡동,합계,사업체수,사업체수,370,400,437
"합계","강남구",세곡동,합계,종사자수,소계,1766,1881,2422
"합계","강남구",세곡동,합계,종사자수,남,1257,1310,1582
"합계","강남구",세곡동,합계,종사자수,여,509,571,840
"합계","강남구",세곡동,개인,사업체수,소계,262,295,324
"합계","강남구",세곡동,개인,종사자수,소계,572,654,744
"합계","강남구",세곡동,회사법인,사업체수,소계,87,84,85
"합계","강남구",세곡동,회사법인,종사자수,소계,759,738,1004
"합계","강남구",세곡동,회사이외의 법인,사업체수,소계,12,12,17
"합계","강남구",세곡동,회사이외의 법인,종사자수,소계,393,442,561
"합계","강남구",세곡동,비법인단체,사업체수,소계,9,9,11
"합계","강남구",세곡동,비법인단체,종사자수,소계,42,47,113
"합계","강남구",압구정동,합계,사업체수,사업체수,3614,3983,3778
"합계","강남구",압구정동,합계,종사자수,소계,27106,26298,28387
"합계","강남구",압구정동,합계,종사자수,남,12452,11690,12802
"합계","강남구",압구정동,합계,종사자수,여,14654,14608,15585
"합계","강남구",압구정동,개인,사업체수,소계,2545,2785,2591
"합계","강남구",압구정동,개인,종사자수,소계,11206,10900,11185
"합계","강남구",압구정동,회사법인,사업체수,소계,990,1117,1098
"합계","강남구",압구정동,회사법인,종사자수,소계,14592,14201,15935
"합계","강남구",압구정동,회사이외의 법인,사업체수,소계,36,37,49
"합계","강남구",압구정동,회사이외의 법인,종사자수,소계,746,649,780
"합계","강남구",압구정동,비법인단체,사업체수,소계,43,44,40
"합계","강남구",압구정동,비법인단체,종사자수,소계,562,548,487
"합계","강남구",청담동,합계,사업체수,사업체수,3555,3672,3793
"합계","강남구",청담동,합계,종사자수,소계,36688,37003,36500
"합계","강남구",청담동,합계,종사자수,남,19125,19148,18586
"합계","강남구",청담동,합계,종사자수,여,17563,17855,17914
"합계","강남구",청담동,개인,사업체수,소계,2376,2412,2464
"합계","강남구",청담동,개인,종사자수,소계,10896,11072,11379
"합계","강남구",청담동,회사법인,사업체수,소계,1074,1135,1200
"합계","강남구",청담동,회사법인,종사자수,소계,24267,24324,23283
