"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2014,2015,2016
"합계","용산구",소계,회사법인,사업체수,소계,4622,4659,4558
"합계","용산구",소계,회사법인,종사자수,소계,65822,70030,67125
"합계","용산구",소계,회사이외의 법인,사업체수,소계,563,602,601
"합계","용산구",소계,회사이외의 법인,종사자수,소계,21053,21903,21171
"합계","용산구",소계,비법인단체,사업체수,소계,445,453,441
"합계","용산구",소계,비법인단체,종사자수,소계,4208,3902,3584
"합계","용산구",후암동,합계,사업체수,사업체수,837,858,840
"합계","용산구",후암동,합계,종사자수,소계,4624,5134,5493
"합계","용산구",후암동,합계,종사자수,남,1967,2340,2268
"합계","용산구",후암동,합계,종사자수,여,2657,2794,3225
"합계","용산구",후암동,개인,사업체수,소계,723,742,719
"합계","용산구",후암동,개인,종사자수,소계,1539,1959,2311
"합계","용산구",후암동,회사법인,사업체수,소계,63,63,66
"합계","용산구",후암동,회사법인,종사자수,소계,2373,2440,2436
"합계","용산구",후암동,회사이외의 법인,사업체수,소계,30,31,35
"합계","용산구",후암동,회사이외의 법인,종사자수,소계,595,615,661
"합계","용산구",후암동,비법인단체,사업체수,소계,21,22,20
"합계","용산구",후암동,비법인단체,종사자수,소계,117,120,85
"합계","용산구",용산2가동,합계,사업체수,사업체수,565,614,574
"합계","용산구",용산2가동,합계,종사자수,소계,2982,3132,2075
"합계","용산구",용산2가동,합계,종사자수,남,1598,1694,1041
"합계","용산구",용산2가동,합계,종사자수,여,1384,1438,1034
"합계","용산구",용산2가동,개인,사업체수,소계,486,531,496
"합계","용산구",용산2가동,개인,종사자수,소계,882,1071,1059
"합계","용산구",용산2가동,회사법인,사업체수,소계,49,52,49
"합계","용산구",용산2가동,회사법인,종사자수,소계,479,490,487
"합계","용산구",용산2가동,회사이외의 법인,사업체수,소계,21,22,19
"합계","용산구",용산2가동,회사이외의 법인,종사자수,소계,1475,1533,489
"합계","용산구",용산2가동,비법인단체,사업체수,소계,9,9,10
"합계","용산구",용산2가동,비법인단체,종사자수,소계,146,38,40
"합계","용산구",남영동,합계,사업체수,사업체수,1606,1706,1673
"합계","용산구",남영동,합계,종사자수,소계,15728,16467,18172
"합계","용산구",남영동,합계,종사자수,남,9743,9624,9572
"합계","용산구",남영동,합계,종사자수,여,5985,6843,8600
"합계","용산구",남영동,개인,사업체수,소계,1052,1115,1089
"합계","용산구",남영동,개인,종사자수,소계,2841,3272,2967
"합계","용산구",남영동,회사법인,사업체수,소계,431,456,449
"합계","용산구",남영동,회사법인,종사자수,소계,10979,11340,13174
"합계","용산구",남영동,회사이외의 법인,사업체수,소계,74,83,83
"합계","용산구",남영동,회사이외의 법인,종사자수,소계,1580,1488,1672
"합계","용산구",남영동,비법인단체,사업체수,소계,49,52,52
"합계","용산구",남영동,비법인단체,종사자수,소계,328,367,359
"합계","용산구",원효로2동,합계,사업체수,사업체수,1193,1127,1190
"합계","용산구",원효로2동,합계,종사자수,소계,7589,8176,7045
"합계","용산구",원효로2동,합계,종사자수,남,5253,5436,4518
"합계","용산구",원효로2동,합계,종사자수,여,2336,2740,2527
"합계","용산구",원효로2동,개인,사업체수,소계,769,744,788
"합계","용산구",원효로2동,개인,종사자수,소계,1562,1640,1580
"합계","용산구",원효로2동,회사법인,사업체수,소계,378,341,355
"합계","용산구",원효로2동,회사법인,종사자수,소계,5408,5385,4827
"합계","용산구",원효로2동,회사이외의 법인,사업체수,소계,26,22,22
"합계","용산구",원효로2동,회사이외의 법인,종사자수,소계,528,1056,497
"합계","용산구",원효로2동,비법인단체,사업체수,소계,20,20,25
"합계","용산구",원효로2동,비법인단체,종사자수,소계,91,95,141
"합계","용산구",효창동,합계,사업체수,사업체수,524,479,469
"합계","용산구",효창동,합계,종사자수,소계,2485,2582,2300
"합계","용산구",효창동,합계,종사자수,남,1430,1515,1312
"합계","용산구",효창동,합계,종사자수,여,1055,1067,988
"합계","용산구",효창동,개인,사업체수,소계,363,327,331
"합계","용산구",효창동,개인,종사자수,소계,825,751,760
"합계","용산구",효창동,회사법인,사업체수,소계,99,92,84
"합계","용산구",효창동,회사법인,종사자수,소계,1001,1254,985
"합계","용산구",효창동,회사이외의 법인,사업체수,소계,36,35,32
"합계","용산구",효창동,회사이외의 법인,종사자수,소계,416,363,363
"합계","용산구",효창동,비법인단체,사업체수,소계,26,25,22
"합계","용산구",효창동,비법인단체,종사자수,소계,243,214,192
"합계","용산구",용문동,합계,사업체수,사업체수,638,656,682
"합계","용산구",용문동,합계,종사자수,소계,1730,1763,1568
"합계","용산구",용문동,합계,종사자수,남,842,905,827
"합계","용산구",용문동,합계,종사자수,여,888,858,741
"합계","용산구",용문동,개인,사업체수,소계,566,582,602
"합계","용산구",용문동,개인,종사자수,소계,1212,1178,1128
"합계","용산구",용문동,회사법인,사업체수,소계,52,56,63
"합계","용산구",용문동,회사법인,종사자수,소계,404,450,337
"합계","용산구",용문동,회사이외의 법인,사업체수,소계,7,7,7
"합계","용산구",용문동,회사이외의 법인,종사자수,소계,51,52,47
"합계","용산구",용문동,비법인단체,사업체수,소계,13,11,10
"합계","용산구",용문동,비법인단체,종사자수,소계,63,83,56
"합계","용산구",이촌1동,합계,사업체수,사업체수,829,836,823
"합계","용산구",이촌1동,합계,종사자수,소계,3551,4069,3825
"합계","용산구",이촌1동,합계,종사자수,남,1566,1838,1641
"합계","용산구",이촌1동,합계,종사자수,여,1985,2231,2184
"합계","용산구",이촌1동,개인,사업체수,소계,668,678,666
"합계","용산구",이촌1동,개인,종사자수,소계,1786,1983,1886
"합계","용산구",이촌1동,회사법인,사업체수,소계,80,78,77
"합계","용산구",이촌1동,회사법인,종사자수,소계,601,658,742
"합계","용산구",이촌1동,회사이외의 법인,사업체수,소계,31,32,32
"합계","용산구",이촌1동,회사이외의 법인,종사자수,소계,738,962,764
"합계","용산구",이촌1동,비법인단체,사업체수,소계,50,48,48
"합계","용산구",이촌1동,비법인단체,종사자수,소계,426,466,433
"합계","용산구",이촌2동,합계,사업체수,사업체수,343,350,340
"합계","용산구",이촌2동,합계,종사자수,소계,647,823,821
"합계","용산구",이촌2동,합계,종사자수,남,433,566,545
"합계","용산구",이촌2동,합계,종사자수,여,214,257,276
"합계","용산구",이촌2동,개인,사업체수,소계,294,305,295
"합계","용산구",이촌2동,개인,종사자수,소계,394,508,500
"합계","용산구",이촌2동,회사법인,사업체수,소계,22,22,23
"합계","용산구",이촌2동,회사법인,종사자수,소계,89,156,142
"합계","용산구",이촌2동,회사이외의 법인,사업체수,소계,7,6,6
"합계","용산구",이촌2동,회사이외의 법인,종사자수,소계,76,70,79
"합계","용산구",이촌2동,비법인단체,사업체수,소계,20,17,16
"합계","용산구",이촌2동,비법인단체,종사자수,소계,88,89,100
"합계","용산구",이태원1동,합계,사업체수,사업체수,1625,1716,1714
"합계","용산구",이태원1동,합계,종사자수,소계,7540,8014,8286
"합계","용산구",이태원1동,합계,종사자수,남,4129,4269,4404
"합계","용산구",이태원1동,합계,종사자수,여,3411,3745,3882
"합계","용산구",이태원1동,개인,사업체수,소계,1347,1425,1401
"합계","용산구",이태원1동,개인,종사자수,소계,3333,3407,3421
"합계","용산구",이태원1동,회사법인,사업체수,소계,244,258,280
"합계","용산구",이태원1동,회사법인,종사자수,소계,2213,2521,2872
"합계","용산구",이태원1동,회사이외의 법인,사업체수,소계,21,22,22
"합계","용산구",이태원1동,회사이외의 법인,종사자수,소계,1893,1989,1910
"합계","용산구",이태원1동,비법인단체,사업체수,소계,13,11,11
"합계","용산구",이태원1동,비법인단체,종사자수,소계,101,97,83
"합계","용산구",이태원2동,합계,사업체수,사업체수,686,788,733
"합계","용산구",이태원2동,합계,종사자수,소계,2848,3340,3216
"합계","용산구",이태원2동,합계,종사자수,남,1651,1997,1875
"합계","용산구",이태원2동,합계,종사자수,여,1197,1343,1341
"합계","용산구",이태원2동,개인,사업체수,소계,557,636,592
"합계","용산구",이태원2동,개인,종사자수,소계,1281,1602,1426
"합계","용산구",이태원2동,회사법인,사업체수,소계,105,126,117
"합계","용산구",이태원2동,회사법인,종사자수,소계,1113,1285,1587
"합계","용산구",이태원2동,회사이외의 법인,사업체수,소계,10,11,9
"합계","용산구",이태원2동,회사이외의 법인,종사자수,소계,400,373,152
"합계","용산구",이태원2동,비법인단체,사업체수,소계,14,15,15
"합계","용산구",이태원2동,비법인단체,종사자수,소계,54,80,51
"합계","용산구",서빙고동,합계,사업체수,사업체수,403,413,415
"합계","용산구",서빙고동,합계,종사자수,소계,4238,4337,5077
"합계","용산구",서빙고동,합계,종사자수,남,2582,2785,3295
"합계","용산구",서빙고동,합계,종사자수,여,1656,1552,1782
"합계","용산구",서빙고동,개인,사업체수,소계,279,293,294
"합계","용산구",서빙고동,개인,종사자수,소계,551,620,598
"합계","용산구",서빙고동,회사법인,사업체수,소계,87,83,85
"합계","용산구",서빙고동,회사법인,종사자수,소계,1938,2228,2384
"합계","용산구",서빙고동,회사이외의 법인,사업체수,소계,24,26,26
"합계","용산구",서빙고동,회사이외의 법인,종사자수,소계,1229,1174,1561
"합계","용산구",서빙고동,비법인단체,사업체수,소계,13,11,10
"합계","용산구",서빙고동,비법인단체,종사자수,소계,520,315,534
"합계","용산구",보광동,합계,사업체수,사업체수,790,803,836
"합계","용산구",보광동,합계,종사자수,소계,2009,2068,2786
"합계","용산구",보광동,합계,종사자수,남,1067,1137,1798
"합계","용산구",보광동,합계,종사자수,여,942,931,988
"합계","용산구",보광동,개인,사업체수,소계,745,753,786
"합계","용산구",보광동,개인,종사자수,소계,1481,1486,1439
"합계","용산구",보광동,회사법인,사업체수,소계,22,27,24
"합계","용산구",보광동,회사법인,종사자수,소계,173,199,949
"합계","용산구",보광동,회사이외의 법인,사업체수,소계,11,12,12
"합계","용산구",보광동,회사이외의 법인,종사자수,소계,296,337,334
"합계","용산구",보광동,비법인단체,사업체수,소계,12,11,14
"합계","용산구",보광동,비법인단체,종사자수,소계,59,46,64
"합계","용산구",청파동,합계,사업체수,사업체수,1841,1890,1915
"합계","용산구",청파동,합계,종사자수,소계,9402,9173,9433
"합계","용산구",청파동,합계,종사자수,남,4367,4455,4339
"합계","용산구",청파동,합계,종사자수,여,5035,4718,5094
"합계","용산구",청파동,개인,사업체수,소계,1576,1600,1621
"합계","용산구",청파동,개인,종사자수,소계,3981,3688,3863
"합계","용산구",청파동,회사법인,사업체수,소계,177,181,183
"합계","용산구",청파동,회사법인,종사자수,소계,2046,2236,2039
"합계","용산구",청파동,회사이외의 법인,사업체수,소계,48,63,68
"합계","용산구",청파동,회사이외의 법인,종사자수,소계,3106,2956,3268
"합계","용산구",청파동,비법인단체,사업체수,소계,40,46,43
"합계","용산구",청파동,비법인단체,종사자수,소계,269,293,263
