"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2017,2018,2019
"합계","용산구",소계,회사법인,종사자수,소계,72282,78517,74719
"합계","용산구",소계,회사이외의 법인,사업체수,소계,595,623,627
"합계","용산구",소계,회사이외의 법인,종사자수,소계,20681,21608,21427
"합계","용산구",소계,비법인단체,사업체수,소계,476,484,469
"합계","용산구",소계,비법인단체,종사자수,소계,4262,4509,4752
"합계","용산구",후암동,합계,사업체수,사업체수,859,899,928
"합계","용산구",후암동,합계,종사자수,소계,5156,4221,3658
"합계","용산구",후암동,합계,종사자수,남,2239,2224,1856
"합계","용산구",후암동,합계,종사자수,여,2917,1997,1802
"합계","용산구",후암동,개인,사업체수,소계,726,759,769
"합계","용산구",후암동,개인,종사자수,소계,2189,2278,1647
"합계","용산구",후암동,회사법인,사업체수,소계,77,78,98
"합계","용산구",후암동,회사법인,종사자수,소계,2226,1108,1153
"합계","용산구",후암동,회사이외의 법인,사업체수,소계,36,40,41
"합계","용산구",후암동,회사이외의 법인,종사자수,소계,622,700,740
"합계","용산구",후암동,비법인단체,사업체수,소계,20,22,20
"합계","용산구",후암동,비법인단체,종사자수,소계,119,135,118
"합계","용산구",용산2가동,합계,사업체수,사업체수,557,566,601
"합계","용산구",용산2가동,합계,종사자수,소계,1899,2017,2070
"합계","용산구",용산2가동,합계,종사자수,남,970,962,944
"합계","용산구",용산2가동,합계,종사자수,여,929,1055,1126
"합계","용산구",용산2가동,개인,사업체수,소계,479,490,511
"합계","용산구",용산2가동,개인,종사자수,소계,968,988,959
"합계","용산구",용산2가동,회사법인,사업체수,소계,48,47,60
"합계","용산구",용산2가동,회사법인,종사자수,소계,475,549,529
"합계","용산구",용산2가동,회사이외의 법인,사업체수,소계,19,18,20
"합계","용산구",용산2가동,회사이외의 법인,종사자수,소계,430,443,451
"합계","용산구",용산2가동,비법인단체,사업체수,소계,11,11,10
"합계","용산구",용산2가동,비법인단체,종사자수,소계,26,37,131
"합계","용산구",남영동,합계,사업체수,사업체수,1714,1742,1619
"합계","용산구",남영동,합계,종사자수,소계,17940,18339,20322
"합계","용산구",남영동,합계,종사자수,남,9437,9590,11367
"합계","용산구",남영동,합계,종사자수,여,8503,8749,8955
"합계","용산구",남영동,개인,사업체수,소계,1095,1129,1081
"합계","용산구",남영동,개인,종사자수,소계,2999,3097,3106
"합계","용산구",남영동,회사법인,사업체수,소계,481,467,403
"합계","용산구",남영동,회사법인,종사자수,소계,12832,12683,14963
"합계","용산구",남영동,회사이외의 법인,사업체수,소계,82,87,77
"합계","용산구",남영동,회사이외의 법인,종사자수,소계,1651,2093,1907
"합계","용산구",남영동,비법인단체,사업체수,소계,56,59,58
"합계","용산구",남영동,비법인단체,종사자수,소계,458,466,346
"합계","용산구",원효로2동,합계,사업체수,사업체수,1010,992,958
"합계","용산구",원효로2동,합계,종사자수,소계,5783,5788,6846
"합계","용산구",원효로2동,합계,종사자수,남,3520,3436,4318
"합계","용산구",원효로2동,합계,종사자수,여,2263,2352,2528
"합계","용산구",원효로2동,개인,사업체수,소계,660,657,634
"합계","용산구",원효로2동,개인,종사자수,소계,1289,1293,1272
"합계","용산구",원효로2동,회사법인,사업체수,소계,302,287,275
"합계","용산구",원효로2동,회사법인,종사자수,소계,3922,4025,5088
"합계","용산구",원효로2동,회사이외의 법인,사업체수,소계,24,25,26
"합계","용산구",원효로2동,회사이외의 법인,종사자수,소계,428,355,364
"합계","용산구",원효로2동,비법인단체,사업체수,소계,24,23,23
"합계","용산구",원효로2동,비법인단체,종사자수,소계,144,115,122
"합계","용산구",효창동,합계,사업체수,사업체수,462,433,418
"합계","용산구",효창동,합계,종사자수,소계,2249,2435,2182
"합계","용산구",효창동,합계,종사자수,남,1295,1311,1211
"합계","용산구",효창동,합계,종사자수,여,954,1124,971
"합계","용산구",효창동,개인,사업체수,소계,321,290,295
"합계","용산구",효창동,개인,종사자수,소계,729,694,710
"합계","용산구",효창동,회사법인,사업체수,소계,86,85,72
"합계","용산구",효창동,회사법인,종사자수,소계,992,1133,964
"합계","용산구",효창동,회사이외의 법인,사업체수,소계,27,31,29
"합계","용산구",효창동,회사이외의 법인,종사자수,소계,279,362,272
"합계","용산구",효창동,비법인단체,사업체수,소계,28,27,22
"합계","용산구",효창동,비법인단체,종사자수,소계,249,246,236
"합계","용산구",용문동,합계,사업체수,사업체수,660,651,630
"합계","용산구",용문동,합계,종사자수,소계,1783,1871,1789
"합계","용산구",용문동,합계,종사자수,남,903,898,817
"합계","용산구",용문동,합계,종사자수,여,880,973,972
"합계","용산구",용문동,개인,사업체수,소계,584,585,565
"합계","용산구",용문동,개인,종사자수,소계,1227,1168,1186
"합계","용산구",용문동,회사법인,사업체수,소계,57,44,44
"합계","용산구",용문동,회사법인,종사자수,소계,411,555,433
"합계","용산구",용문동,회사이외의 법인,사업체수,소계,8,8,8
"합계","용산구",용문동,회사이외의 법인,종사자수,소계,72,68,58
"합계","용산구",용문동,비법인단체,사업체수,소계,11,14,13
"합계","용산구",용문동,비법인단체,종사자수,소계,73,80,112
"합계","용산구",이촌1동,합계,사업체수,사업체수,813,810,812
"합계","용산구",이촌1동,합계,종사자수,소계,3701,3670,3613
"합계","용산구",이촌1동,합계,종사자수,남,1549,1478,1597
"합계","용산구",이촌1동,합계,종사자수,여,2152,2192,2016
"합계","용산구",이촌1동,개인,사업체수,소계,664,654,650
"합계","용산구",이촌1동,개인,종사자수,소계,1942,1847,1824
"합계","용산구",이촌1동,회사법인,사업체수,소계,81,84,93
"합계","용산구",이촌1동,회사법인,종사자수,소계,704,736,684
"합계","용산구",이촌1동,회사이외의 법인,사업체수,소계,25,25,24
"합계","용산구",이촌1동,회사이외의 법인,종사자수,소계,638,643,670
"합계","용산구",이촌1동,비법인단체,사업체수,소계,43,47,45
"합계","용산구",이촌1동,비법인단체,종사자수,소계,417,444,435
"합계","용산구",이촌2동,합계,사업체수,사업체수,350,329,347
"합계","용산구",이촌2동,합계,종사자수,소계,827,841,832
"합계","용산구",이촌2동,합계,종사자수,남,538,514,494
"합계","용산구",이촌2동,합계,종사자수,여,289,327,338
"합계","용산구",이촌2동,개인,사업체수,소계,308,285,300
"합계","용산구",이촌2동,개인,종사자수,소계,484,505,512
"합계","용산구",이촌2동,회사법인,사업체수,소계,18,18,20
"합계","용산구",이촌2동,회사법인,종사자수,소계,161,138,141
"합계","용산구",이촌2동,회사이외의 법인,사업체수,소계,6,6,8
"합계","용산구",이촌2동,회사이외의 법인,종사자수,소계,66,75,68
"합계","용산구",이촌2동,비법인단체,사업체수,소계,18,20,19
"합계","용산구",이촌2동,비법인단체,종사자수,소계,116,123,111
"합계","용산구",이태원1동,합계,사업체수,사업체수,1652,1626,1538
"합계","용산구",이태원1동,합계,종사자수,소계,7557,7600,7006
"합계","용산구",이태원1동,합계,종사자수,남,4272,4130,3655
"합계","용산구",이태원1동,합계,종사자수,여,3285,3470,3351
"합계","용산구",이태원1동,개인,사업체수,소계,1345,1346,1256
"합계","용산구",이태원1동,개인,종사자수,소계,3273,3412,3076
"합계","용산구",이태원1동,회사법인,사업체수,소계,278,247,247
"합계","용산구",이태원1동,회사법인,종사자수,소계,2435,2377,2203
"합계","용산구",이태원1동,회사이외의 법인,사업체수,소계,18,22,25
"합계","용산구",이태원1동,회사이외의 법인,종사자수,소계,1770,1701,1626
"합계","용산구",이태원1동,비법인단체,사업체수,소계,11,11,10
"합계","용산구",이태원1동,비법인단체,종사자수,소계,79,110,101
"합계","용산구",이태원2동,합계,사업체수,사업체수,752,759,720
"합계","용산구",이태원2동,합계,종사자수,소계,3241,2932,2208
"합계","용산구",이태원2동,합계,종사자수,남,1872,1664,1175
"합계","용산구",이태원2동,합계,종사자수,여,1369,1268,1033
"합계","용산구",이태원2동,개인,사업체수,소계,597,612,570
"합계","용산구",이태원2동,개인,종사자수,소계,1384,1336,1156
"합계","용산구",이태원2동,회사법인,사업체수,소계,130,119,122
"합계","용산구",이태원2동,회사법인,종사자수,소계,1627,1337,810
"합계","용산구",이태원2동,회사이외의 법인,사업체수,소계,9,10,11
"합계","용산구",이태원2동,회사이외의 법인,종사자수,소계,166,173,152
"합계","용산구",이태원2동,비법인단체,사업체수,소계,16,18,17
"합계","용산구",이태원2동,비법인단체,종사자수,소계,64,86,90
"합계","용산구",서빙고동,합계,사업체수,사업체수,385,392,414
"합계","용산구",서빙고동,합계,종사자수,소계,4555,4748,4683
"합계","용산구",서빙고동,합계,종사자수,남,2800,2940,2651
"합계","용산구",서빙고동,합계,종사자수,여,1755,1808,2032
"합계","용산구",서빙고동,개인,사업체수,소계,274,270,273
"합계","용산구",서빙고동,개인,종사자수,소계,524,515,555
"합계","용산구",서빙고동,회사법인,사업체수,소계,72,83,96
"합계","용산구",서빙고동,회사법인,종사자수,소계,1984,2139,2084
"합계","용산구",서빙고동,회사이외의 법인,사업체수,소계,28,26,33
"합계","용산구",서빙고동,회사이외의 법인,종사자수,소계,1617,1676,1694
"합계","용산구",서빙고동,비법인단체,사업체수,소계,11,13,12
"합계","용산구",서빙고동,비법인단체,종사자수,소계,430,418,350
"합계","용산구",보광동,합계,사업체수,사업체수,844,843,840
"합계","용산구",보광동,합계,종사자수,소계,1925,1981,2076
"합계","용산구",보광동,합계,종사자수,남,1003,1031,1052
"합계","용산구",보광동,합계,종사자수,여,922,950,1024
"합계","용산구",보광동,개인,사업체수,소계,789,787,781
"합계","용산구",보광동,개인,종사자수,소계,1339,1400,1464
"합계","용산구",보광동,회사법인,사업체수,소계,28,29,31
"합계","용산구",보광동,회사법인,종사자수,소계,202,180,205
"합계","용산구",보광동,회사이외의 법인,사업체수,소계,13,15,16
"합계","용산구",보광동,회사이외의 법인,종사자수,소계,337,360,359
"합계","용산구",보광동,비법인단체,사업체수,소계,14,12,12
"합계","용산구",보광동,비법인단체,종사자수,소계,47,41,48
"합계","용산구",청파동,합계,사업체수,사업체수,1881,1764,1685
"합계","용산구",청파동,합계,종사자수,소계,9383,9011,8542
"합계","용산구",청파동,합계,종사자수,남,4380,4281,4052
"합계","용산구",청파동,합계,종사자수,여,5003,4730,4490
"합계","용산구",청파동,개인,사업체수,소계,1592,1510,1439
"합계","용산구",청파동,개인,종사자수,소계,3850,3673,3237
"합계","용산구",청파동,회사법인,사업체수,소계,180,153,142
"합계","용산구",청파동,회사법인,종사자수,소계,1997,2094,2029
"합계","용산구",청파동,회사이외의 법인,사업체수,소계,66,65,65
"합계","용산구",청파동,회사이외의 법인,종사자수,소계,3187,2899,2753
"합계","용산구",청파동,비법인단체,사업체수,소계,43,36,39
"합계","용산구",청파동,비법인단체,종사자수,소계,349,345,523
