,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
3835,우동 이요이요,4.5,마포구, 서울특별시 마포구 토정로35길 29,일식, 만원 미만,2022-07-13,맛있다,27,23.0,3.0,1.0
3836,기노,4.5,마포구, 서울특별시 마포구 삼개로3길 6-1,주점, 2만원-3만원,2022-08-02,맛있다,33,28.0,4.0,1.0
3837,하나라멘,4.5,마포구, 서울특별시 마포구 동교로38길 27-4 1F,일식, 만원 미만,2022-08-04,맛있다,28,23.0,5.0,0.0
3840,오스테리아샘킴,4.4,마포구, 서울특별시 마포구 양화로3길 55,양식, 3만원-4만원,2022-04-02,별로,186,139.0,31.0,16.0
3841,포비,4.4,마포구, 서울특별시 마포구 양화로3길 66,카페/디저트, 만원 미만,2022-07-23,맛있다,151,116.0,29.0,6.0
3842,교다이야,4.4,마포구, 서울특별시 마포구 성지길 39,일식, 만원 미만,5 일 전,맛있다,198,142.0,43.0,13.0
3843,요코쵸,4.4,마포구, 서울특별시 마포구 성미산로 161-15,주점, 만원-2만원,2022-08-03,맛있다,108,79.0,21.0,8.0
3844,첸토페르첸토,4.4,마포구, 서울특별시 마포구 동교로12길 41-13 1F,양식, 만원-2만원,2022-05-01,맛있다,93,64.0,21.0,8.0
3845,복덕방,4.4,마포구, 서울특별시 마포구 포은로8길 5 1F,한식, 만원-2만원,2022-04-29,맛있다,111,87.0,11.0,13.0
3846,마시타야,4.4,마포구, 서울특별시 마포구 와우산로29라길 26,일식, 만원 미만,2022-07-09,괜찮다,124,87.0,30.0,7.0
3847,라오삐약,4.4,마포구, 서울특별시 마포구 희우정로10길 5,다국적아시아음식, 만원 미만,2022-07-20,맛있다,116,91.0,15.0,10.0
3848,리틀빅토리,4.4,마포구, 서울특별시 마포구 연희로1길 41,카페/디저트, 만원 미만,2022-08-07,맛있다,120,103.0,12.0,5.0
3849,미야자키상점,4.4,마포구, 서울특별시 마포구 연희로1길 29,주점, 만원-2만원,2022-04-21,맛있다,63,51.0,8.0,4.0
3850,스파카나폴리,4.4,마포구, 서울특별시 마포구 양화로6길 28 2F,양식, 만원-2만원,2022-07-15,맛있다,182,132.0,32.0,18.0
3851,연교,4.4,마포구, 서울특별시 마포구 연희로1길 65,중식, 만원-2만원,2022-06-02,맛있다,67,46.0,13.0,8.0
3852,원조 조박집,4.4,마포구, 서울특별시 마포구 토정로 313-1,한식, 2만원-3만원,3 일 전,맛있다,119,88.0,19.0,12.0
3853,최강금돈까스,4.4,마포구, 서울특별시 마포구 월드컵로3길 31-30,한식, 만원-2만원,1 일 전,맛있다,72,57.0,13.0,2.0
3855,망원동즉석우동,4.4,마포구, 서울특별시 마포구 동교로 83,일식, 만원 미만,4 일 전,맛있다,125,86.0,34.0,5.0
3857,담택,4.4,마포구, 서울특별시 마포구 월드컵로8길 34 1F,일식, 만원 미만,1 일 전,맛있다,83,64.0,15.0,4.0
3858,아꽁뜨,4.4,마포구, 서울특별시 마포구 동교로51길 3 1F,카페/디저트, 만원 미만,2022-07-24,맛있다,32,25.0,7.0,0.0
3859,야키토리 미식,4.4,마포구, 서울특별시 마포구 성미산로 189-5 2F,주점, 만원 미만,2022-06-22,맛있다,20,17.0,2.0,1.0
3860,헤키,4.4,마포구, 서울특별시 마포구 월드컵로17길 38 1F,일식, 만원-2만원,2 일 전,맛있다,78,55.0,18.0,5.0
3861,블루쿠치나,4.4,마포구, 서울특별시 마포구 월드컵로19길 18,양식, 만원-2만원,2022-07-01,맛있다,62,47.0,10.0,5.0
3862,조용한저녁,4.4,마포구, 서울특별시 마포구 서강로11길 18,양식, 만원-2만원,2022-07-09,맛있다,43,36.0,6.0,1.0
3863,쿄라멘,4.4,마포구, 서울특별시 마포구 동교로46길 25,일식, 만원 미만,2022-08-07,괜찮다,61,49.0,6.0,6.0
3864,바다회사랑,4.4,마포구, 서울특별시 마포구 동교로 143,기타, 2만원-3만원,2022-06-24,맛있다,78,61.0,10.0,7.0
3865,피에트라,4.4,마포구, 서울특별시 마포구 성미산로23길 62 1F,카페/디저트, 만원 미만,2 일 전,맛있다,22,20.0,1.0,1.0
3867,Osteria Ora,4.4,마포구, 서울특별시 마포구 잔다리로 105 1F,양식, 2만원-3만원,2022-07-08,맛있다,30,24.0,5.0,1.0
3868,상해소흘,4.4,마포구, 서울특별시 마포구 동교로 272,중식, 만원-2만원,2022-06-29,맛있다,35,25.0,9.0,1.0
3869,멘야하나비,4.4,마포구, 서울특별시 마포구 잔다리로7안길 14 1F,일식, 만원-2만원,2022-03-30,맛있다,45,32.0,12.0,1.0
3871,야경,4.4,마포구, 서울특별시 마포구 성미산로 189-6,주점, 2만원-3만원,2022-06-28,맛있다,26,23.0,1.0,2.0
3872,온정,4.4,마포구, 서울특별시 마포구 동교로 262-10 1F,일식, 만원-2만원,2022-06-02,맛있다,42,36.0,4.0,2.0
3886,프릳츠커피컴퍼니,4.3,마포구, 서울특별시 마포구 새창로2길 17,카페/디저트, 만원 미만,8 시간 전,맛있다,339,271.0,54.0,14.0
3887,크레이지카츠,4.3,마포구, 서울특별시 마포구 포은로2나길 44 1F,일식, 만원 미만,2022-08-09,맛있다,317,247.0,52.0,18.0
3888,더다이닝랩,4.3,마포구, 서울특별시 마포구 양화로23길 22-7,양식, 2만원-3만원,2022-05-08,맛있다,284,190.0,71.0,23.0
3889,을밀대,4.3,마포구, 서울특별시 마포구 숭문길 24,한식, 만원-2만원,3 시간 전,맛있다,368,256.0,83.0,29.0
3890,잇텐고,4.3,마포구, 서울특별시 마포구 포은로 11,일식, 만원 미만,6 일 전,맛있다,284,211.0,61.0,12.0
3891,아날로그가든,4.3,마포구, 서울특별시 마포구 동교로 145,양식, 만원 미만,3 일 전,별로,243,201.0,32.0,10.0
3892,이요이요스시,4.3,마포구, 서울특별시 마포구 마포대로 173-15 래미안5차상가 106호,일식, 3만원-4만원,2022-07-28,괜찮다,91,70.0,12.0,9.0
3893,커피가게동경,4.3,마포구, 서울특별시 마포구 망원로6길 21,카페/디저트, 만원 미만,2022-06-28,맛있다,206,170.0,29.0,7.0
3894,빠넬로,4.3,마포구, 서울특별시 마포구 어울마당로5길 29 건우상가주택,양식, 2만원-3만원,2022-06-19,별로,138,93.0,26.0,19.0
3895,세상끝의라멘,4.3,마포구, 서울특별시 마포구 양화로7길 6-5 와와빌딩 2동 2F,일식, 만원 미만,3 시간 전,맛있다,131,94.0,27.0,10.0
3896,우마담,4.3,마포구, 서울특별시 마포구 독막로3길 30 2F,한식, 4만원 이상,2022-07-28,맛있다,30,25.0,5.0,0.0
3897,어반플랜트,4.3,마포구, 서울특별시 마포구 독막로4길 3,카페/디저트, 만원-2만원,2022-07-30,맛있다,85,58.0,27.0,0.0
3898,예티,4.3,마포구, 서울특별시 마포구 와우산로18길 10 2F,다국적음식, 만원-2만원,2022-06-07,맛있다,105,75.0,26.0,4.0
3899,바다회사랑,4.3,마포구, 서울특별시 마포구 동교로27길 60,기타, 2만원-3만원,2022-07-01,괜찮다,166,120.0,30.0,16.0
3900,랜디스도넛,4.3,마포구, 서울특별시 마포구 동교로 247,카페/디저트, 만원 미만,2022-08-08,맛있다,81,56.0,23.0,2.0
3901,지로우라멘,4.3,마포구, 서울특별시 마포구 와우산로29가길 79 1F,일식, 만원 미만,2022-08-07,괜찮다,164,119.0,34.0,11.0
3902,몽중식,4.3,마포구, 서울특별시 마포구 동교로 257 2F,중식, 4만원 이상,2022-04-29,맛있다,24,19.0,5.0,0.0
3903,김광석 신촌칼국수,4.3,마포구, 서울특별시 마포구 신촌로 124,한식, 만원-2만원,2022-05-27,맛있다,116,85.0,20.0,11.0
3904,이요이요스시,4.3,마포구, 서울특별시 마포구 마포대로 58 베스트웨스턴 가든호텔 B1,일식, 4만원 이상,2022-05-16,괜찮다,23,18.0,4.0,1.0
3905,녹기전에,4.3,마포구, 서울특별시 마포구 백범로 127-24,카페/디저트, 만원 미만,8 시간 전,괜찮다,90,69.0,21.0,0.0
3906,츄이구이브레드,4.3,마포구, 서울 마포구 토정로3안길 18 세원빌딩 1F,카페/디저트, 만원 미만,2022-08-11,맛있다,47,39.0,2.0,6.0
3907,포레스트 (휴업중),4.3,마포구, 서울특별시 마포구 동교로46길 7 1F,양식, 만원-2만원,2022-03-21,맛있다,63,49.0,9.0,5.0
3908,비스트로주라,4.3,마포구, 서울특별시 마포구 와우산로23길 18-7,양식, 만원-2만원,2022-04-07,맛있다,68,51.0,15.0,2.0
3909,멘지라멘,4.3,마포구, 서울특별시 마포구 월드컵로11길 8 1F,일식, 만원 미만,2022-07-09,맛있다,57,40.0,15.0,2.0
3910,퀜치커피,4.3,마포구, 서울특별시 마포구 동교로12안길 9 1F,카페/디저트, 만원 미만,2022-07-31,맛있다,52,41.0,9.0,2.0
3911,함반,4.3,마포구, 서울특별시 마포구 월드컵로1길 54 1F,한식, 만원-2만원,2022-07-18,맛있다,20,15.0,4.0,1.0
3912,산동만두,4.3,마포구, 서울특별시 마포구 도화길 22-10,중식, 만원-2만원,2022-04-04,맛있다,23,19.0,3.0,1.0
3913,평안도상원냉면,4.3,마포구, 서울특별시 마포구 양화로 156 B1,한식, 만원 미만,2022-07-23,맛있다,30,26.0,4.0,0.0
3914,램랜드,4.3,마포구, 서울특별시 마포구 토정로 255,한식, 2만원-3만원,2021-11-11,맛있다,34,28.0,6.0,0.0
3915,정돈,4.3,마포구, 서울특별시 마포구 어울마당로 46,일식, 만원-2만원,2022-07-31,맛있다,48,34.0,10.0,4.0
3919,손오공 마라탕,4.3,마포구, 서울특별시 마포구 양화로18길 15 2F,중식, 만원-2만원,2022-06-24,괜찮다,62,46.0,9.0,7.0
3921,테이스티버거,4.3,마포구, 서울특별시 마포구 독막로 67-11 행운빌딩 1F,양식, 만원 미만,2022-07-30,맛있다,35,29.0,5.0,1.0
3922,덕이손만두,4.3,마포구, 서울특별시 마포구 포은로 6,한식, 만원-2만원,2022-08-05,괜찮다,28,20.0,8.0,0.0
3924,칸다소바,4.3,마포구, 서울특별시 마포구 와우산로 51-6,일식, 만원 미만,6 일 전,맛있다,46,37.0,7.0,2.0
3926,아키야라멘,4.3,마포구, 서울특별시 마포구 토정로 39-3,일식, 만원 미만,2022-06-28,괜찮다,20,18.0,2.0,0.0
3927,이와나시,4.3,마포구, 서울특별시 마포구 성미산로 190-8 2F,일식, 만원-2만원,2022-02-23,맛있다,25,19.0,4.0,2.0
3928,1976샤브샤브,4.3,마포구, 서울특별시 마포구 와우산로7길 5,한식, 만원-2만원,2022-04-11,괜찮다,28,24.0,3.0,1.0
3929,코코부코,4.3,마포구, 서울특별시 마포구 희우정로 72,카페/디저트, 만원-2만원,2022-03-17,맛있다,39,34.0,5.0,0.0
3932,옥정,4.3,마포구, 서울특별시 마포구 신수로 106,한식, 만원 미만,2022-02-13,맛있다,20,19.0,1.0,0.0
3934,어라운드 그린,4.3,마포구, 서울특별시 마포구 망원로 79 3F,양식, 만원-2만원,2022-06-24,맛있다,24,21.0,2.0,1.0
3938,후엘고,4.3,마포구, 서울특별시 마포구 마포대로11길 118,카페/디저트, 만원 미만,2022-02-01,맛있다,22,21.0,1.0,0.0
3940,일등식당,4.3,마포구, 서울특별시 마포구 방울내로 82,한식, 만원 미만,2022-07-17,맛있다,36,28.0,6.0,2.0
3941,합정순대국,4.3,마포구, 서울특별시 마포구 양화로6길 14,한식, 만원 미만,5 일 전,괜찮다,20,15.0,5.0,0.0
3949,노루목황소곱창,4.3,마포구, 서울특별시 마포구 홍익로3길 32,한식, 만원-2만원,2022-07-04,맛있다,22,15.0,5.0,2.0
3965,중화복춘,4.2,마포구, 서울특별시 마포구 동교로 220-7,중식, 2만원-3만원,2022-06-20,괜찮다,189,136.0,33.0,20.0
3966,맛이차이나,4.2,마포구, 서울특별시 마포구 독막로 68 2F,중식, 만원 미만,2022-08-05,맛있다,241,174.0,44.0,23.0
3967,툭툭누들타이,4.2,마포구, 서울특별시 마포구 성미산로 161-8 1F,다국적음식, 만원-2만원,2022-07-31,맛있다,341,221.0,82.0,38.0
3968,이치젠,4.2,마포구, 서울특별시 마포구 포은로 109 101호,일식, 만원-2만원,2022-06-15,맛있다,207,138.0,44.0,25.0
3969,미완성식탁,4.2,마포구, 서울특별시 마포구 망원로6길 37 1F,카페/디저트, 만원 미만,8 시간 전,맛있다,152,118.0,24.0,10.0
3970,옥동식,4.2,마포구, 서울특별시 마포구 양화로7길 44-10,한식, 만원 미만,3 일 전,맛있다,242,181.0,44.0,17.0
3971,버터밀크,4.2,마포구, 서울특별시 마포구 와우산로 130,양식, 만원 미만,2022-06-05,맛있다,223,169.0,25.0,29.0
3973,쥬마뺄,4.2,마포구, 서울특별시 마포구 와우산로37길 42 2F,카페/디저트, 만원 미만,2022-06-07,괜찮다,134,105.0,23.0,6.0
3974,진진,4.2,마포구, 서울특별시 마포구 잔다리로 123 1F,중식, 2만원-3만원,4 일 전,맛있다,93,65.0,17.0,11.0
3975,부부 드 꼼뜨와,4.2,마포구, 서울특별시 마포구 월드컵북로6길 82 신한빌딩 1F,다국적음식, 만원-2만원,2022-06-11,괜찮다,63,40.0,18.0,5.0
3976,17도씨,4.2,마포구, 서울특별시 마포구 동교로29길 38 1F,카페/디저트, 만원 미만,2022-07-27,맛있다,124,87.0,35.0,2.0
3977,연어롭다,4.2,마포구, 서울특별시 마포구 동교로38길 42,일식, 만원-2만원,2022-06-03,맛있다,118,81.0,19.0,18.0
3978,비전스트롤,4.2,마포구, 서울특별시 마포구 망원로 61 1F,카페/디저트, 만원 미만,2022-07-09,맛있다,79,58.0,13.0,8.0
3979,테일러커피,4.2,마포구, 서울특별시 마포구 와우산로27길 7 소로몰,카페/디저트, 만원 미만,2022-05-06,맛있다,159,130.0,22.0,7.0
3980,하카타나카,4.2,마포구, 서울특별시 마포구 와우산로23길 50 2F,일식, 만원-2만원,2022-06-17,맛있다,149,96.0,46.0,7.0
3981,이요이요스시,4.2,마포구, 서울특별시 마포구 백범로 152 공덕파크자이상가 201동 1F 14호,일식, 4만원 이상,2022-03-10,괜찮다,22,17.0,5.0,0.0
3982,신성각,4.2,마포구, 서울특별시 마포구 임정로 55-1,중식, 만원 미만,6 일 전,맛있다,57,40.0,15.0,2.0
3983,땡스오트,4.2,마포구, 서울특별시 마포구 성미산로23길 68,카페/디저트, 만원 미만,2022-06-26,맛있다,69,52.0,15.0,2.0
3984,미자카야,4.2,마포구, 서울특별시 마포구 포은로8길 5 1F,주점, 만원-2만원,2022-05-07,맛있다,72,48.0,12.0,12.0
3985,스트라다로스터스,4.2,마포구, 서울특별시 마포구 월드컵로3길 14 마포한강푸르지오2차 230호,카페/디저트, 만원 미만,2022-06-06,맛있다,81,58.0,21.0,2.0
3986,파사주,4.2,마포구, 서울특별시 마포구 성지5길 8 1F,다국적음식, 2만원-3만원,2022-07-18,맛있다,29,22.0,4.0,3.0
3987,테일러커피,4.2,마포구, 서울특별시 마포구 성미산로 187,카페/디저트, 만원 미만,2022-07-08,맛있다,84,66.0,17.0,1.0
3988,오복수산,4.2,마포구, 서울특별시 마포구 성미산로 198,일식, 만원-2만원,2022-04-15,맛있다,71,50.0,13.0,8.0
3990,미드나잇 플레져,4.2,마포구, 서울특별시 마포구 성미산로29안길 17 1F,카페/디저트, 만원 미만,2022-06-30,맛있다,30,24.0,5.0,1.0
3992,발리문,4.2,마포구, 서울특별시 마포구 동교로 248-1 2F,다국적아시아음식, 만원-2만원,2022-07-08,맛있다,49,36.0,10.0,3.0
3993,코메아벨렘,4.2,마포구, 서울특별시 마포구 성미산로 198 1F,카페/디저트, 만원 미만,2022-08-09,맛있다,37,31.0,4.0,2.0
3994,멕시코식당,4.2,마포구, 서울특별시 마포구 독막로2길 23 1F,다국적음식, 만원-2만원,2022-07-28,맛있다,41,31.0,8.0,2.0
3995,스아게 K,4.2,마포구, 서울특별시 마포구 와우산로29라길 7 1F,일식, 만원-2만원,2022-06-07,맛있다,37,26.0,10.0,1.0
3997,과자산책,4.2,마포구, 서울특별시 마포구 포은로 78 2F,카페/디저트, 만원 미만,2022-01-10,맛있다,20,17.0,3.0,0.0
3998,양송이식당,4.2,마포구, 서울특별시 마포구 토정로17안길 9 1F,한식, 만원 미만,2022-05-28,맛있다,20,16.0,4.0,0.0
