,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
153,진미네,4.1,서울시 중구,주소 서울특별시 중구 마른내로6길 34 인현시장,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-06-18,맛있다,10,8,2,0
154,루브리카,4.1,서울시 중구,주소 서울특별시 중구 소공로 106 웨스틴조선호텔 B1,음식 종류 이탈리안,가격대 4만원 이상,2022-06-06,괜찮다,12,8,3,1
155,숙희,4.1,서울시 중구,주소 서울특별시 중구 삼일대로12길 29 2F,음식 종류 칵테일 / 와인,가격대 만원-2만원,2022-05-22,맛있다,13,10,2,1
156,대성골뱅이치킨,4.1,서울시 중구,주소 서울특별시 중구 을지로1길 47,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-08-07,괜찮다,20,12,8,0
157,7.8막걸리,4.1,서울시 중구,주소 서울특별시 중구 창경궁로8길 22-7,가격대 만원-2만원,메뉴,2022-07-10,맛있다,12,9,3,0
158,델리카한스,4.1,서울시 중구,주소 서울특별시 중구 을지로 30 롯데호텔서울 본관 1F,음식 종류 베이커리,가격대 만원-2만원,2022-08-10,맛있다,19,13,6,0
159,강산옥,4.1,서울시 중구,주소 서울특별시 중구 청계천로 196-1,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-07-22,괜찮다,14,11,3,0
160,전통맛집,4.1,서울시 중구,주소 서울특별시 중구 창경궁로7길 10,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-08-09,맛있다,6,5,1,0
161,통통김밥,4.1,서울시 중구,주소 서울특별시 중구 남대문시장2가길 6-13,음식 종류 기타 한식,가격대 만원 미만,2022-06-03,맛있다,6,5,1,0
162,만리199,4.1,서울시 중구,주소 서울특별시 중구 만리재로 199 1F,음식 종류 치킨 / 호프 / 펍,가격대 만원 미만,2022-06-19,맛있다,11,9,2,0
163,에딕티,4.1,서울시 중구,주소 서울특별시 중구 명동4길 15 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-01,괜찮다,9,8,1,0
164,양미옥,4.1,서울시 중구,주소 서울특별시 중구 남대문로 27-2,음식 종류 고기 요리,가격대 2만원-3만원,2022-07-30,맛있다,9,5,3,1
165,영덕회식당,4.1,서울시 중구,주소 서울특별시 중구 무교로 32 B1,음식 종류 해산물 요리,가격대 만원-2만원,2022-07-13,맛있다,8,7,1,0
166,도마,4.1,서울시 중구,주소 서울특별시 중구 중림로 31 이화빌딩,음식 종류 고기 요리,가격대 2만원-3만원,2022-05-13,맛있다,8,8,0,0
167,커피한약방,4.0,서울시 중구,주소 서울특별시 중구 삼일대로12길 16-6,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-18,괜찮다,166,107,51,8
168,명동교자,4.0,서울시 중구,주소 서울특별시 중구 명동10길 29,음식 종류 국수 / 면 요리,가격대 만원 미만,3 일 전,맛있다,641,398,191,52
169,산수갑산,4.0,서울시 중구,주소 서울특별시 중구 을지로20길 24,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-08-09,맛있다,145,97,27,21
170,장프리고,4.0,서울시 중구,주소 서울특별시 중구 퇴계로62길 9-8,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-01-17,맛있다,51,41,6,4
171,혜민당,4.0,서울시 중구,주소 서울특별시 중구 삼일대로12길 16-7,가격대 만원 미만,주차 주차공간없음,2022-08-06,맛있다,86,48,34,4
172,만족오향족발,4.0,서울시 중구,주소 서울특별시 중구 서소문로 134-7,음식 종류 고기 요리,가격대 만원-2만원,2 일 전,괜찮다,281,184,84,13
173,명동돈가스,4.0,서울시 중구,주소 서울특별시 중구 명동3길 8,음식 종류 까스 요리,가격대 만원-2만원,2022-07-25,맛있다,114,57,42,15
174,닭진미강원집,4.0,서울시 중구,주소 서울특별시 중구 남대문시장길 22-20,음식 종류 닭 / 오리 요리,가격대 만원 미만,2022-07-17,괜찮다,33,23,8,2
175,세븐스퀘어,4.0,서울시 중구,주소 서울특별시 중구 소공로 119 더 플라자 2F,음식 종류 뷔페,가격대 4만원 이상,2022-04-16,괜찮다,27,20,5,2
176,유림면,4.0,서울시 중구,주소 서울특별시 중구 서소문로 139-1,음식 종류 국수 / 면 요리,가격대 만원 미만,5 일 전,맛있다,99,50,38,11
177,루소랩,4.0,서울시 중구,주소 서울특별시 중구 정동길 17 이화정동빌딩 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-06,맛있다,69,57,12,0
178,광화문 몽로,4.0,서울시 중구,주소 서울특별시 중구 세종대로21길 40,음식 종류 닭 / 오리 요리,가격대 만원 미만,2022-05-28,맛있다,47,29,15,3
179,도원,4.0,서울시 중구,주소 서울특별시 중구 소공로 119 더 플라자 3F,음식 종류 정통 중식 / 일반 중식,가격대 4만원 이상,2022-08-06,맛있다,19,16,1,2
180,만포막국수,4.0,서울시 중구,주소 서울특별시 중구 동호로14길 2,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-07-30,괜찮다,72,48,17,7
181,파르투내,4.0,서울시 중구,주소 서울특별시 중구 마른내로 154,음식 종류 세계음식 기타,가격대 만원-2만원,2022-04-16,괜찮다,31,23,6,2
182,콘티넨탈,4.0,서울시 중구,주소 서울특별시 중구 동호로 249 서울신라호텔 23F,음식 종류 프랑스 음식,가격대 4만원 이상,3 일 전,맛있다,20,11,9,0
183,그랑블루,4.0,서울시 중구,주소 서울특별시 중구 수표로 66,음식 종류 이탈리안,가격대 만원-2만원,2022-02-25,맛있다,28,18,6,4
184,오프셋 커피,4.0,서울시 중구,주소 서울특별시 중구 다산로20길 7,음식 종류 카페 / 디저트,가격대 만원 미만,2 일 전,맛있다,35,26,9,0
185,미즈컨테이너,4.0,서울시 중구,주소 서울특별시 중구 장충단로13길 20 현대시티아울렛 B1,음식 종류 퓨전 양식,가격대 만원-2만원,2022-03-26,맛있다,35,28,7,0
186,스탠딩바전기,4.0,서울시 중구,주소 서울특별시 중구 수표로 42-19,음식 종류 일반 주점,가격대 만원-2만원,2022-08-02,맛있다,18,13,4,1
187,가메골손왕만두,4.0,서울시 중구,주소 서울특별시 중구 남대문시장4길 42,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원 미만,5 일 전,맛있다,43,28,12,3
188,수잔나의 앞치마,4.0,서울시 중구,주소 서울특별시 중구 퇴계로49길 24,음식 종류 베이커리,가격대 만원 미만,2022-06-16,맛있다,19,15,4,0
189,을지다락,4.0,서울시 중구,주소 서울특별시 중구 수표로10길 19 4F,음식 종류 이탈리안,가격대 만원-2만원,2022-04-14,맛있다,30,21,8,1
190,언톨드스위츠,4.0,서울시 중구,주소 서울특별시 중구 남대문로 68-1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-05,맛있다,28,19,7,2
191,연길반점,4.0,서울시 중구,주소 서울특별시 중구 퇴계로 42-2 2F,음식 종류 정통 중식 / 일반 중식,가격대 만원-2만원,5 일 전,맛있다,25,17,5,3
192,두툼,4.0,서울시 중구,주소 서울특별시 중구 중림로 10 삼성사이버빌리지 3동 105호,음식 종류 고기 요리,가격대 만원-2만원,2022-05-28,괜찮다,30,19,6,5
193,남대문야채호떡,4.0,서울시 중구,주소 서울특별시 중구 남대문로 12,가격대 만원 미만,주차 주차공간없음,2022-07-22,맛있다,47,34,8,5
194,까사빠보,4.0,서울시 중구,주소 서울특별시 중구 소공로 63 신세계백화점 본점 6F,음식 종류 정통 일식 / 일반 일식,가격대 2만원-3만원,2022-05-26,괜찮다,23,14,7,2
195,오챠드1974,4.0,서울시 중구,주소 서울특별시 중구 퇴계로 373-1,음식 종류 이탈리안,가격대 만원-2만원,2021-11-12,맛있다,26,20,5,1
196,사가루가스,4.0,서울시 중구,주소 서울특별시 중구 다산로 114-1 2F,음식 종류 까스 요리,가격대 만원 미만,2022-05-27,별로,19,15,3,1
197,을지오뎅,4.0,서울시 중구,주소 서울특별시 중구 수표로 54,음식 종류 일반 주점,가격대 만원-2만원,2022-08-10,별로,25,18,5,2
198,농민백암순대,4.0,서울시 중구,주소 서울특별시 중구 남대문로1길 33,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-07-04,괜찮다,33,25,8,0
199,느티나무설렁탕,4.0,서울시 중구,주소 서울특별시 중구 퇴계로71길 38,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,2022-04-26,괜찮다,18,12,5,1
200,바위파스타바,4.8,서울시 용산구,주소 서울특별시 용산구 이태원로 254 B2,가격대 4만원 이상,주차 주차공간없음,2022-08-03,맛있다,55,49,4,2
201,서울케밥,4.8,서울시 용산구,주소 서울특별시 용산구 새창로 181 선인상가 1F 11호,음식 종류 세계음식 기타,가격대 만원 미만,2 일 전,맛있다,86,78,5,3
202,야스노야지로,4.7,서울시 용산구,주소 서울특별시 용산구 백범로87길 19 1F,음식 종류 기타 일식,가격대 2만원-3만원,2022-08-03,맛있다,70,54,8,8
203,포카치아델라스트라다,4.7,서울시 용산구,주소 서울특별시 용산구 한강대로46길 11,음식 종류 이탈리안,가격대 만원-2만원,2 일 전,괜찮다,52,41,10,1
204,카밀로한남,4.7,서울시 용산구,주소 서울특별시 용산구 한남대로20길 61-5 3F,음식 종류 이탈리안,가격대 2만원-3만원,2022-07-04,괜찮다,34,28,5,1
205,양인환대극진,4.7,서울시 용산구,주소 서울특별시 용산구 한강대로40길 14 1F 104호,음식 종류 스테이크 / 바베큐,가격대 3만원-4만원,21 시간 전,맛있다,11,11,0,0
206,치즈플로,4.7,서울시 용산구,주소 서울특별시 용산구 이태원로49길 19,음식 종류 퓨전 양식,가격대 3만원-4만원,2022-08-09,맛있다,49,42,6,1
207,시멘트,4.7,서울시 용산구,주소 서울특별시 용산구 대사관로11길 57,음식 종류 기타 양식,가격대 2만원-3만원,2022-07-16,맛있다,21,19,1,1
208,북천,4.7,서울시 용산구,주소 서울특별시 용산구 한강대로38가길 7-2,음식 종류 까스 요리,가격대 만원-2만원,2022-07-31,맛있다,119,99,14,6
209,조이스팔라펠,4.7,서울시 용산구,주소 서울특별시 용산구 신흥로15길 18-8 보다서울 1F,음식 종류 다국적 아시아 음식,가격대 만원-2만원,2022-07-27,맛있다,14,14,0,0
210,세스타,4.7,서울시 용산구,주소 서울특별시 용산구 한남대로20길 21-18 1F,음식 종류 스테이크 / 바베큐,가격대 3만원-4만원,2022-05-15,맛있다,13,13,0,0
211,쥬에,4.6,서울시 용산구,주소 서울특별시 용산구 독서당로 124-7,음식 종류 정통 중식 / 일반 중식,가격대 4만원 이상,2022-07-10,괜찮다,84,63,19,2
212,오스테리아 오르조,4.6,서울시 용산구,주소 서울특별시 용산구 한남대로20길 47 2F,음식 종류 이탈리안,가격대 2만원-3만원,2022-08-06,맛있다,183,144,16,23
213,오제제,4.6,서울시 용산구,주소 서울특별시 용산구 한강대로 363-2 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-08-04,맛있다,95,76,16,3
214,남영돈,4.6,서울시 용산구,주소 서울특별시 용산구 한강대로80길 17,음식 종류 고기 요리,가격대 만원-2만원,22 시간 전,맛있다,72,57,12,3
215,레에스티우,4.6,서울시 용산구,주소 서울특별시 용산구 대사관로20길 5,음식 종류 세계음식 기타,가격대 만원-2만원,2022-08-05,맛있다,34,30,3,1
216,샐러드셀러,4.6,서울시 용산구,주소 서울특별시 용산구 대사관로5길 28,음식 종류 기타 양식,가격대 만원-2만원,2022-07-23,괜찮다,120,96,20,4
217,양인환대 정인,4.6,서울시 용산구,주소 서울특별시 용산구 한강대로40길 14 2F 104호,음식 종류 퓨전 한식,가격대 4만원 이상,2022-07-12,맛있다,7,7,0,0
218,남박,4.6,서울시 용산구,주소 서울특별시 용산구 한강대로76길 11-31,가격대 만원-2만원,주차 주차공간없음,6 일 전,맛있다,30,25,4,1
219,시칠리,4.6,서울시 용산구,주소 서울특별시 용산구 이태원로55가길 13,음식 종류 이탈리안,가격대 4만원 이상,4 일 전,맛있다,15,14,0,1
220,카카오봄,4.6,서울시 용산구,주소 서울특별시 용산구 한강대로62길 45-11,음식 종류 카페 / 디저트,가격대 만원 미만,1 시간 전,맛있다,31,29,1,1
221,알레즈,4.6,서울시 용산구,주소 서울특별시 용산구 독서당로 89,음식 종류 퓨전 양식,가격대 4만원 이상,2022-08-03,맛있다,12,11,1,0
222,뷔봉,4.6,서울시 용산구,주소 서울특별시 용산구 원효로83길 7-2 B1,음식 종류 프랑스 음식,가격대 만원-2만원,2022-06-02,맛있다,10,9,1,0
223,FOURB,4.6,서울시 용산구,주소 서울특별시 용산구 한강대로23길 55 리빙파크 4F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-04,괜찮다,28,26,2,0
224,뮤땅,4.6,서울시 용산구,주소 서울특별시 용산구 대사관로12길 4-2 2F,음식 종류 프랑스 음식,가격대 3만원-4만원,2022-04-24,맛있다,12,11,1,0
225,라따뚜이인서울,4.6,서울시 용산구,주소 서울특별시 용산구 청파로 270-2 1F,음식 종류 프랑스 음식,가격대 3만원-4만원,2022-04-28,맛있다,8,8,0,0
226,브라이리퍼블릭,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로14길 19,음식 종류 세계음식 기타,가격대 만원-2만원,3 일 전,맛있다,372,306,60,6
227,야상해,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로23길 6,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-08-06,별로,142,116,16,10
228,라구,4.5,서울시 용산구,주소 서울특별시 용산구 신흥로 42,음식 종류 기타 양식,가격대 2만원-3만원,2022-07-09,맛있다,128,95,23,10
229,몽크스부처,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로 228-1 3-4F,음식 종류 기타 양식,가격대 2만원-3만원,2022-07-27,맛있다,47,40,3,4
230,한남작업실,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로55나길 7,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-07,맛있다,58,47,11,0
231,꾸잉,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로 189,음식 종류 베트남 음식,가격대 만원-2만원,5 시간 전,맛있다,72,56,14,2
232,노아,4.5,서울시 용산구,주소 서울특별시 용산구 신흥로 98,음식 종류 이탈리안,가격대 2만원-3만원,2022-06-06,맛있다,47,38,7,2
233,내추럴하이,4.5,서울시 용산구,주소 서울특별시 용산구 녹사평대로 248 1F,음식 종류 퓨전 양식,가격대 2만원-3만원,2022-07-25,괜찮다,28,22,5,1
234,박소린두깜풍,4.5,서울시 용산구,주소 서울특별시 용산구 보광로59길 9,음식 종류 다국적 아시아 음식,가격대 만원-2만원,2022-07-30,맛있다,33,23,7,3
235,바마셀,4.5,서울시 용산구,주소 서울특별시 용산구 원효로89길 12,가격대 만원 미만,주차 주차공간없음,1 일 전,맛있다,32,26,6,0
236,반창고,4.5,서울시 용산구,주소 서울특별시 용산구 회나무로 20-1 B1,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-08-09,맛있다,16,16,0,0
237,아티장베이커스,4.5,서울시 용산구,주소 서울특별시 용산구 한남대로18길 26 1F,음식 종류 베이커리,가격대 만원 미만,2022-05-29,괜찮다,60,55,5,0
238,푸에고,4.5,서울시 용산구,주소 서울특별시 용산구 유엔빌리지길 14,음식 종류 이탈리안,가격대 2만원-3만원,2022-06-28,맛있다,13,12,1,0
239,한우물,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로16길 14-4 1F,음식 종류 퓨전 한식,가격대 4만원 이상,3 일 전,맛있다,12,10,1,1
240,주파카,4.5,서울시 용산구,주소 서울특별시 용산구 이태원로54길 68-5 1F,음식 종류 남미 음식,가격대 만원-2만원,2022-07-23,맛있다,11,10,1,0
241,화양연가,4.5,서울시 용산구,주소 서울특별시 용산구 한강대로76길 5,음식 종류 기타 중식,가격대 2만원-3만원,2022-07-14,맛있다,37,35,2,0
242,부토,4.5,서울시 용산구,주소 서울특별시 용산구 한남대로27가길 32,음식 종류 퓨전 한식,가격대 3만원-4만원,2022-04-24,맛있다,16,15,1,0
243,봉쥬르스고이,4.5,서울시 용산구,주소 서울특별시 용산구 회나무로32 B1,음식 종류 퓨전 일식,가격대 2만원-3만원,2022-08-06,맛있다,7,7,0,0
244,보니스피자펍,4.4,서울시 용산구,주소 서울특별시 용산구 신흥로3길 2,음식 종류 기타 양식,가격대 만원-2만원,5 일 전,괜찮다,453,353,74,26
245,호머,4.4,서울시 용산구,주소 서울특별시 용산구 이태원로42길 19 2F,음식 종류 기타 양식,가격대 만원 미만,2022-07-25,맛있다,225,185,29,11
246,쿠촐로오스테리아,4.4,서울시 용산구,주소 서울특별시 용산구 신흥로 30-1,음식 종류 이탈리안,가격대 3만원-4만원,2022-06-11,맛있다,191,148,29,14
247,르페셰미뇽,4.4,서울시 용산구,주소 서울특별시 용산구 녹사평대로40가길 3-3 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-27,맛있다,98,81,14,3
